
SB0 SB40 SB35 MeanRec HarMeanRec Bnow
339.017 135.607 118.656 0.116408 0.0922197 242.693 
CV Recruit
0.512142 
Alternative 1 Alternative  Stock: Model_1_goa_pop_2023.dat
Catch Model_1_goa_pop_2023.dat
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2028  0 25.3352 27.0976 33.3977 33.66 33.7039 34.1789 0.2508 
2029  0 25.3352 27.0976 31.4722 31.9907 32.0642 32.9144 0.462118 
2030  0 25.3352 27.0976 29.7246 30.52 30.6503 32.005 0.735703 
2031  0 25.3352 27.0976 28.0868 29.2866 29.4633 31.3975 1.05114 
2032  0 25.3352 27.0976 26.6408 28.3195 28.5142 31.0064 1.38181 
2033  0 25.3352 27.0976 25.4774 27.6028 27.7714 30.8447 1.70121 
2034  0 25.3352 27.0976 24.4673 27.0041 27.2134 30.8539 1.99681 
2035  0 25.3352 27.0976 23.3997 26.5241 26.7766 30.7361 2.30928 
2036  0 25.3352 27.0976 22.1179 26.2105 26.4387 30.6828 2.62204 

Spawning_Biomass Model_1_goa_pop_2023.dat
Year SSB100 SSBabc SSBofl LowCI_SSB Median_SSB Mean_SSB UpperCI_SSB Stdev_SSB 
2023 339.017 135.607 118.656 232.21 232.21 232.21 232.21 7.95808e-13 
2024 339.017 135.607 118.656 226.208 226.216 226.218 226.236 0.00936947 
2025 339.017 135.607 118.656 219.622 219.662 219.668 219.741 0.0383858 
2026 339.017 135.607 118.656 211.984 212.105 212.126 212.352 0.117579 
2027 339.017 135.607 118.656 201.77 202.08 202.134 202.709 0.302571 
2028 339.017 135.607 118.656 191.275 192.013 192.133 193.451 0.694504 
2029 339.017 135.607 118.656 180.696 182.24 182.473 185.207 1.43535 
2030 339.017 135.607 118.656 170.364 173.298 173.746 178.671 2.66219 
2031 339.017 135.607 118.656 160.845 165.685 166.461 174.805 4.39227 
2032 339.017 135.607 118.656 152.409 159.6 160.744 172.571 6.43186 
2033 339.017 135.607 118.656 144.954 155.243 156.437 171.654 8.46736 
2034 339.017 135.607 118.656 139.453 152.278 153.211 171.508 10.2581 
2035 339.017 135.607 118.656 134.311 149.337 150.782 171.478 11.6977 
2036 339.017 135.607 118.656 130.988 147.36 148.919 171.819 12.7769 

Fishing_mortalityModel_1_goa_pop_2023.dat
Year F0 Fabc Fofl LowCI_F Median_F Mean_F UpperCI_F Stdev_F 
2023  0 0.100793 0.121568 0.072253 0.072253 0.072253 0.072253 9.71445e-17 
2024  0 0.100793 0.121568 0.0791582 0.0791596 0.0791595 0.0791602 6.13812e-07 
2025  0 0.100793 0.121568 0.0778152 0.0778437 0.0778409 0.0778554 1.29682e-05 
2026  0 0.100793 0.121568 0.100793 0.100793 0.100793 0.100793 1.20737e-15 
2027  0 0.100793 0.121568 0.100793 0.100793 0.100793 0.100793 1.20737e-15 
2028  0 0.100793 0.121568 0.100793 0.100793 0.100793 0.100793 1.20737e-15 
2029  0 0.100793 0.121568 0.100793 0.100793 0.100793 0.100793 1.20737e-15 
2030  0 0.100793 0.121568 0.100793 0.100793 0.100793 0.100793 1.20737e-15 
2031  0 0.100793 0.121568 0.100793 0.100793 0.100793 0.100793 1.20737e-15 
2032  0 0.100793 0.121568 0.100793 0.100793 0.100793 0.100793 1.20737e-15 
2033  0 0.100793 0.121568 0.100793 0.100793 0.100793 0.100793 1.20737e-15 
2034  0 0.100793 0.121568 0.100793 0.100793 0.100777 0.100793 0.000160194 
2035  0 0.100793 0.121568 0.0997788 0.100793 0.100619 0.100793 0.000809397 
2036  0 0.100793 0.121568 0.097179 0.100793 0.100309 0.100793 0.00152757 

Total_BiomassModel_1_goa_pop_2023.dat
Year B100 Babc Bofl LowCI_Biom Median_Biom Mean_Biom UpperCI_Biom Stdev_Biom 
2023 1768.71 462.724 426.169 669.75 669.75 669.75 669.75 2.04636e-12 
2024 1768.71 462.724 426.169 646.668 649.174 649.919 655.5 2.913 
2025 1768.71 462.724 426.169 620.78 627.581 628.593 640.563 6.35787 
2026 1768.71 462.724 426.169 596.204 607.793 609.767 629.161 10.7549 
2027 1768.71 462.724 426.169 565.218 582.271 585.196 614.548 15.8288 
2028 1768.71 462.724 426.169 536.591 561.324 564.287 602.282 21.1611 
2029 1768.71 462.724 426.169 511.59 544.433 546.887 593.965 26.3861 
2030 1768.71 462.724 426.169 490.526 529.607 532.782 590.556 31.1337 
2031 1768.71 462.724 426.169 471.569 517.091 521.549 585.167 35.4025 
2032 1768.71 462.724 426.169 456.18 507.371 512.624 582.156 38.9894 
2033 1768.71 462.724 426.169 444.456 501.137 505.561 576.839 42.2125 
2034 1768.71 462.724 426.169 434.086 495.564 499.955 573.382 44.9784 
2035 1768.71 462.724 426.169 427.156 491.198 495.485 571.291 47.4663 
2036 1768.71 462.724 426.169 419.846 488.105 491.78 570.565 49.5048 
Alternative 3 Alternative  Stock: Model_1_goa_pop_2023.dat
Catch Model_1_goa_pop_2023.dat
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2023  0 25.3352 27.0976 29.9395 29.9395 29.9395 29.9395 2.16716e-13 
2024  0 25.3352 27.0976 31.823 31.823 31.823 31.823 7.53505e-10 
2025  0 25.3352 27.0976 30.25 30.25 30.25 30.25 1.43109e-08 
2026  0 25.3352 27.0976 19.0868 19.1045 19.1076 19.1412 0.0177517 
2027  0 25.3352 27.0976 18.7431 18.8002 18.8102 18.917 0.0554901 
2028  0 25.3352 27.0976 18.3517 18.4841 18.506 18.746 0.126617 
2029  0 25.3352 27.0976 17.9062 18.17 18.2071 18.6407 0.235313 
2030  0 25.3352 27.0976 17.4653 17.8746 17.9427 18.6452 0.379061 
2031  0 25.3352 27.0976 17.0016 17.6224 17.7181 18.7306 0.549629 
2032  0 25.3352 27.0976 16.5556 17.4472 17.5486 18.8904 0.735141 
2033  0 25.3352 27.0976 16.1723 17.3358 17.4269 19.0582 0.922699 
2034  0 25.3352 27.0976 15.8384 17.2396 17.3558 19.3483 1.10131 
2035  0 25.3352 27.0976 15.5138 17.1976 17.3264 19.6454 1.26423 
2036  0 25.3352 27.0976 15.3069 17.1559 17.3385 19.8362 1.40906 

Spawning_Biomass Model_1_goa_pop_2023.dat
Year SSB100 SSBabc SSBofl LowCI_SSB Median_SSB Mean_SSB UpperCI_SSB Stdev_SSB 
2023 339.017 135.607 118.656 232.21 232.21 232.21 232.21 7.95808e-13 
2024 339.017 135.607 118.656 226.208 226.216 226.218 226.236 0.00936947 
2025 339.017 135.607 118.656 219.622 219.662 219.668 219.741 0.0383858 
2026 339.017 135.607 118.656 214.79 214.911 214.932 215.158 0.117679 
2027 339.017 135.607 118.656 212.385 212.696 212.75 213.327 0.303638 
2028 339.017 135.607 118.656 208.87 209.614 209.734 211.064 0.70046 
2029 339.017 135.607 118.656 204.38 205.955 206.189 208.966 1.45993 
2030 339.017 135.607 118.656 199.244 202.245 202.709 207.747 2.74144 
2031 339.017 135.607 118.656 194.004 199.09 199.885 208.682 4.59648 
2032 339.017 135.607 118.656 189.08 196.692 197.961 210.648 6.85999 
2033 339.017 135.607 118.656 184.697 195.631 196.908 213.595 9.21802 
2034 339.017 135.607 118.656 180.994 195.272 196.498 216.949 11.4023 
2035 339.017 135.607 118.656 178.163 194.895 196.525 220.451 13.2789 
2036 339.017 135.607 118.656 175.98 195.019 196.801 223.327 14.8224 

Fishing_mortalityModel_1_goa_pop_2023.dat
Year F0 Fabc Fofl LowCI_F Median_F Mean_F UpperCI_F Stdev_F 
2023  0 0.100793 0.121568 0.072253 0.072253 0.072253 0.072253 9.71445e-17 
2024  0 0.100793 0.121568 0.0791582 0.0791596 0.0791595 0.0791602 6.13812e-07 
2025  0 0.100793 0.121568 0.0778152 0.0778437 0.0778409 0.0778554 1.29682e-05 
2026  0 0.100793 0.121568 0.0503964 0.0503964 0.0503964 0.0503964 6.03684e-16 
2027  0 0.100793 0.121568 0.0503964 0.0503964 0.0503964 0.0503964 6.03684e-16 
2028  0 0.100793 0.121568 0.0503964 0.0503964 0.0503964 0.0503964 6.03684e-16 
2029  0 0.100793 0.121568 0.0503964 0.0503964 0.0503964 0.0503964 6.03684e-16 
2030  0 0.100793 0.121568 0.0503964 0.0503964 0.0503964 0.0503964 6.03684e-16 
2031  0 0.100793 0.121568 0.0503964 0.0503964 0.0503964 0.0503964 6.03684e-16 
2032  0 0.100793 0.121568 0.0503964 0.0503964 0.0503964 0.0503964 6.03684e-16 
2033  0 0.100793 0.121568 0.0503964 0.0503964 0.0503964 0.0503964 6.03684e-16 
2034  0 0.100793 0.121568 0.0503964 0.0503964 0.0503964 0.0503964 6.03684e-16 
2035  0 0.100793 0.121568 0.0503964 0.0503964 0.0503964 0.0503964 6.03684e-16 
2036  0 0.100793 0.121568 0.0503964 0.0503964 0.0503964 0.0503964 6.03684e-16 

Total_BiomassModel_1_goa_pop_2023.dat
Year B100 Babc Bofl LowCI_Biom Median_Biom Mean_Biom UpperCI_Biom Stdev_Biom 
2023 1768.71 462.724 426.169 669.75 669.75 669.75 669.75 2.04636e-12 
2024 1768.71 462.724 426.169 646.668 649.174 649.919 655.5 2.913 
2025 1768.71 462.724 426.169 620.78 627.581 628.593 640.563 6.35787 
2026 1768.71 462.724 426.169 596.204 607.793 609.767 629.161 10.7549 
2027 1768.71 462.724 426.169 583.579 600.63 603.572 632.985 15.8499 
2028 1768.71 462.724 426.169 570.84 595.61 598.61 636.7 21.2447 
2029 1768.71 462.724 426.169 559.257 592.408 594.914 642.508 26.6028 
2030 1768.71 462.724 426.169 549.845 589.224 592.488 650.56 31.5791 
2031 1768.71 462.724 426.169 540.037 586.765 591.176 656.617 36.1828 
2032 1768.71 462.724 426.169 532.532 585.725 590.665 661.689 40.2053 
2033 1768.71 462.724 426.169 526.879 585.217 590.771 666.644 43.939 
2034 1768.71 462.724 426.169 521.973 585.987 591.305 669.502 47.2703 
2035 1768.71 462.724 426.169 516.725 587.068 592.142 674.161 50.3468 
2036 1768.71 462.724 426.169 516.223 589.366 593.02 677.291 53.0269 
Alternative 4 Alternative  Stock: Model_1_goa_pop_2023.dat
Catch Model_1_goa_pop_2023.dat
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2023  0 25.3352 27.0976 29.9395 29.9395 29.9395 29.9395 2.16716e-13 
2024  0 25.3352 27.0976 31.823 31.823 31.823 31.823 7.53505e-10 
2025  0 25.3352 27.0976 30.25 30.25 30.25 30.25 1.43109e-08 
2026  0 25.3352 27.0976 24.224 24.2465 24.2506 24.2933 0.0226436 
2027  0 25.3352 27.0976 23.5371 23.6099 23.6226 23.7588 0.0707235 
2028  0 25.3352 27.0976 22.8123 22.9807 23.0087 23.3141 0.161131 
2029  0 25.3352 27.0976 22.0433 22.3789 22.4258 22.976 0.298746 
2030  0 25.3352 27.0976 21.3077 21.8258 21.9113 22.7988 0.479676 
2031  0 25.3352 27.0976 20.5676 21.3525 21.472 22.7476 0.692675 
2032  0 25.3352 27.0976 19.8771 20.9966 21.1248 22.8023 0.922 
2033  0 25.3352 27.0976 19.2956 20.7469 20.8586 22.8929 1.15097 
2034  0 25.3352 27.0976 18.7754 20.5285 20.6734 23.1779 1.36583 
2035  0 25.3352 27.0976 18.3124 20.3895 20.5547 23.3467 1.55873 
2036  0 25.3352 27.0976 18.0015 20.2815 20.4987 23.5898 1.72756 

Spawning_Biomass Model_1_goa_pop_2023.dat
Year SSB100 SSBabc SSBofl LowCI_SSB Median_SSB Mean_SSB UpperCI_SSB Stdev_SSB 
2023 339.017 135.607 118.656 232.21 232.21 232.21 232.21 7.95808e-13 
2024 339.017 135.607 118.656 226.208 226.216 226.218 226.236 0.00936947 
2025 339.017 135.607 118.656 219.622 219.662 219.668 219.741 0.0383858 
2026 339.017 135.607 118.656 214.012 214.133 214.154 214.38 0.117652 
2027 339.017 135.607 118.656 209.397 209.708 209.761 210.338 0.303343 
2028 339.017 135.607 118.656 203.846 204.588 204.708 206.035 0.698809 
2029 339.017 135.607 118.656 197.522 199.088 199.322 202.084 1.4531 
2030 339.017 135.607 118.656 190.768 193.751 194.21 199.207 2.7193 
2031 339.017 135.607 118.656 184.147 189.158 189.951 198.621 4.53905 
2032 339.017 135.607 118.656 178.033 185.586 186.767 199.209 6.7386 
2033 339.017 135.607 118.656 172.593 183.337 184.598 200.864 9.00314 
2034 339.017 135.607 118.656 168.229 181.903 183.195 203.052 11.0717 
2035 339.017 135.607 118.656 164.445 180.741 182.332 205.373 12.8204 
2036 339.017 135.607 118.656 161.643 180.148 181.808 207.255 14.2338 

Fishing_mortalityModel_1_goa_pop_2023.dat
Year F0 Fabc Fofl LowCI_F Median_F Mean_F UpperCI_F Stdev_F 
2023  0 0.100793 0.121568 0.072253 0.072253 0.072253 0.072253 9.71445e-17 
2024  0 0.100793 0.121568 0.0791582 0.0791596 0.0791595 0.0791602 6.13812e-07 
2025  0 0.100793 0.121568 0.0778152 0.0778437 0.0778409 0.0778554 1.29682e-05 
2026  0 0.100793 0.121568 0.0643051 0.0643051 0.0643051 0.0643051 6.10623e-16 
2027  0 0.100793 0.121568 0.0643051 0.0643051 0.0643051 0.0643051 6.10623e-16 
2028  0 0.100793 0.121568 0.0643051 0.0643051 0.0643051 0.0643051 6.10623e-16 
2029  0 0.100793 0.121568 0.0643051 0.0643051 0.0643051 0.0643051 6.10623e-16 
2030  0 0.100793 0.121568 0.0643051 0.0643051 0.0643051 0.0643051 6.10623e-16 
2031  0 0.100793 0.121568 0.0643051 0.0643051 0.0643051 0.0643051 6.10623e-16 
2032  0 0.100793 0.121568 0.0643051 0.0643051 0.0643051 0.0643051 6.10623e-16 
2033  0 0.100793 0.121568 0.0643051 0.0643051 0.0643051 0.0643051 6.10623e-16 
2034  0 0.100793 0.121568 0.0643051 0.0643051 0.0643051 0.0643051 6.10623e-16 
2035  0 0.100793 0.121568 0.0643051 0.0643051 0.0643051 0.0643051 6.10623e-16 
2036  0 0.100793 0.121568 0.0643051 0.0643051 0.0643051 0.0643051 6.10623e-16 

Total_BiomassModel_1_goa_pop_2023.dat
Year B100 Babc Bofl LowCI_Biom Median_Biom Mean_Biom UpperCI_Biom Stdev_Biom 
2023 1768.71 462.724 426.169 669.75 669.75 669.75 669.75 2.04636e-12 
2024 1768.71 462.724 426.169 646.668 649.174 649.919 655.5 2.913 
2025 1768.71 462.724 426.169 620.78 627.581 628.593 640.563 6.35787 
2026 1768.71 462.724 426.169 596.204 607.793 609.767 629.161 10.7549 
2027 1768.71 462.724 426.169 578.439 595.49 598.428 627.824 15.8441 
2028 1768.71 462.724 426.169 561.118 585.879 588.868 626.932 21.2216 
2029 1768.71 462.724 426.169 545.542 578.607 581.099 628.55 26.5426 
2030 1768.71 462.724 426.169 532.569 571.905 575.09 633.129 31.4548 
2031 1768.71 462.724 426.169 519.884 566.257 570.634 635.564 35.9638 
2032 1768.71 462.724 426.169 509.738 562.32 567.371 638.013 39.8613 
2033 1768.71 462.724 426.169 502.251 560.029 565.058 639.457 43.4458 
2034 1768.71 462.724 426.169 495.069 558.538 563.459 641.272 46.6087 
2035 1768.71 462.724 426.169 488.872 557.41 562.401 642.795 49.5077 
2036 1768.71 462.724 426.169 486.054 558.084 561.589 644.302 52.0046 
Alternative 5 Alternative  Stock: Model_1_goa_pop_2023.dat
Catch Model_1_goa_pop_2023.dat
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2023  0 25.3352 27.0976 29.9395 29.9395 29.9395 29.9395 2.16716e-13 
2024  0 25.3352 27.0976 31.823 31.823 31.823 31.823 7.53505e-10 
2025  0 25.3352 27.0976 30.25 30.25 30.25 30.25 1.43109e-08 
2026  0 25.3352 27.0976 0 0 0 0 0 
2027  0 25.3352 27.0976 0 0 0 0 0 
2028  0 25.3352 27.0976 0 0 0 0 0 
2029  0 25.3352 27.0976 0 0 0 0 0 
2030  0 25.3352 27.0976 0 0 0 0 0 
2031  0 25.3352 27.0976 0 0 0 0 0 
2032  0 25.3352 27.0976 0 0 0 0 0 
2033  0 25.3352 27.0976 0 0 0 0 0 
2034  0 25.3352 27.0976 0 0 0 0 0 
2035  0 25.3352 27.0976 0 0 0 0 0 
2036  0 25.3352 27.0976 0 0 0 0 0 

Spawning_Biomass Model_1_goa_pop_2023.dat
Year SSB100 SSBabc SSBofl LowCI_SSB Median_SSB Mean_SSB UpperCI_SSB Stdev_SSB 
2023 339.017 135.607 118.656 232.21 232.21 232.21 232.21 7.95808e-13 
2024 339.017 135.607 118.656 226.208 226.216 226.218 226.236 0.00936947 
2025 339.017 135.607 118.656 219.622 219.662 219.668 219.741 0.0383858 
2026 339.017 135.607 118.656 217.635 217.756 217.777 218.004 0.117781 
2027 339.017 135.607 118.656 223.601 223.913 223.967 224.546 0.304714 
2028 339.017 135.607 118.656 228.226 228.973 229.095 230.438 0.706488 
2029 339.017 135.607 118.656 231.484 233.089 233.325 236.159 1.48501 
2030 339.017 135.607 118.656 233.598 236.681 237.15 242.372 2.82339 
2031 339.017 135.607 118.656 234.983 240.334 241.136 250.279 4.81163 
2032 339.017 135.607 118.656 236.172 244.168 245.552 259.167 7.32166 
2033 339.017 135.607 118.656 237.304 248.99 250.422 268.649 10.0495 
2034 339.017 135.607 118.656 238.48 254.044 255.558 278.241 12.7062 
2035 339.017 135.607 118.656 240.003 259.201 260.794 288.287 15.1244 
2036 339.017 135.607 118.656 241.296 263.948 265.96 296.749 17.2431 

Fishing_mortalityModel_1_goa_pop_2023.dat
Year F0 Fabc Fofl LowCI_F Median_F Mean_F UpperCI_F Stdev_F 
2023  0 0.100793 0.121568 0.072253 0.072253 0.072253 0.072253 9.71445e-17 
2024  0 0.100793 0.121568 0.0791582 0.0791596 0.0791595 0.0791602 6.13812e-07 
2025  0 0.100793 0.121568 0.0778152 0.0778437 0.0778409 0.0778554 1.29682e-05 
2026  0 0.100793 0.121568 0 0 0 0 0 
2027  0 0.100793 0.121568 0 0 0 0 0 
2028  0 0.100793 0.121568 0 0 0 0 0 
2029  0 0.100793 0.121568 0 0 0 0 0 
2030  0 0.100793 0.121568 0 0 0 0 0 
2031  0 0.100793 0.121568 0 0 0 0 0 
2032  0 0.100793 0.121568 0 0 0 0 0 
2033  0 0.100793 0.121568 0 0 0 0 0 
2034  0 0.100793 0.121568 0 0 0 0 0 
2035  0 0.100793 0.121568 0 0 0 0 0 
2036  0 0.100793 0.121568 0 0 0 0 0 

Total_BiomassModel_1_goa_pop_2023.dat
Year B100 Babc Bofl LowCI_Biom Median_Biom Mean_Biom UpperCI_Biom Stdev_Biom 
2023 1768.71 462.724 426.169 669.75 669.75 669.75 669.75 2.04636e-12 
2024 1768.71 462.724 426.169 646.668 649.174 649.919 655.5 2.913 
2025 1768.71 462.724 426.169 620.78 627.581 628.593 640.563 6.35787 
2026 1768.71 462.724 426.169 596.204 607.793 609.767 629.161 10.7549 
2027 1768.71 462.724 426.169 602.677 619.725 622.685 652.158 15.871 
2028 1768.71 462.724 426.169 607.879 632.687 635.724 674.092 21.329 
2029 1768.71 462.724 426.169 612.845 646.307 648.866 696.985 26.823 
2030 1768.71 462.724 426.169 619.012 658.787 662.103 720.287 32.0377 
2031 1768.71 462.724 426.169 623.215 670.815 675.332 743.496 37.0005 
2032 1768.71 462.724 426.169 628.303 682.82 688.298 760.755 41.5085 
2033 1768.71 462.724 426.169 634.931 694.149 700.917 781.595 45.8403 
2034 1768.71 462.724 426.169 641.21 706.78 713.08 796.934 49.8722 
2035 1768.71 462.724 426.169 646.863 719.033 724.765 813.367 53.7184 
2036 1768.71 462.724 426.169 652.641 730.819 735.771 827.751 57.2262 
Alternative 6 Alternative  Stock: Model_1_goa_pop_2023.dat
Catch Model_1_goa_pop_2023.dat
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2023  0 25.3352 27.0976 29.9395 29.9395 29.9395 29.9395 2.16716e-13 
2024  0 25.3352 27.0976 48.0834 48.0837 48.0838 48.0845 0.000367416 
2025  0 25.3352 27.0976 44.9907 44.9976 44.9993 45.0139 0.00761322 
2026  0 25.3352 27.0976 42.0591 42.1011 42.1087 42.1885 0.0422744 
2027  0 25.3352 27.0976 39.2741 39.4105 39.4343 39.6897 0.132618 
2028  0 25.3352 27.0976 36.666 36.9806 37.0336 37.6029 0.30083 
2029  0 25.3352 27.0976 34.2158 34.8349 34.9241 35.94 0.552709 
2030  0 25.3352 27.0976 32.0471 32.9925 33.1512 34.7592 0.875952 
2031  0 25.3352 27.0976 30.074 31.4972 31.7031 33.9911 1.24426 
2032  0 25.3352 27.0976 28.0965 30.3453 30.5331 33.4903 1.69435 
2033  0 25.3352 27.0976 25.386 29.5081 29.3047 33.3334 2.47088 
2034  0 25.3352 27.0976 23.5177 28.4732 28.3126 33.3005 3.09312 
2035  0 25.3352 27.0976 22.2776 27.4885 27.6362 33.1174 3.51481 
2036  0 25.3352 27.0976 21.369 26.9742 27.2264 33.1946 3.79615 

Spawning_Biomass Model_1_goa_pop_2023.dat
Year SSB100 SSBabc SSBofl LowCI_SSB Median_SSB Mean_SSB UpperCI_SSB Stdev_SSB 
2023 339.017 135.607 118.656 232.21 232.21 232.21 232.21 7.95808e-13 
2024 339.017 135.607 118.656 223.705 223.713 223.715 223.733 0.00933289 
2025 339.017 135.607 118.656 210.276 210.315 210.321 210.392 0.0375464 
2026 339.017 135.607 118.656 197.876 197.996 198.016 198.238 0.115394 
2027 339.017 135.607 118.656 186.024 186.333 186.386 186.958 0.300163 
2028 339.017 135.607 118.656 174.33 175.065 175.184 176.494 0.690168 
2029 339.017 135.607 118.656 162.948 164.488 164.715 167.439 1.42338 
2030 339.017 135.607 118.656 152.166 155.069 155.507 160.389 2.62807 
