
SB0 SB40 SB35 MeanRec HarMeanRec Bnow
339.017 135.607 118.656 0.116408 0.0922197 242.693 
CV Recruit
0.512142 
Alternative 1 Alternative  Stock: Model_1_goa_pop_2023.dat
Catch Model_1_goa_pop_2023.dat
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2029  0 0.100793 0.121568 0.100793 0.100793 0.100793 0.100793 1.20737e-15 
2030  0 0.100793 0.121568 0.100793 0.100793 0.100793 0.100793 1.20737e-15 
2031  0 0.100793 0.121568 0.100793 0.100793 0.100793 0.100793 1.20737e-15 
2032  0 0.100793 0.121568 0.100793 0.100793 0.100793 0.100793 1.20737e-15 
2033  0 0.100793 0.121568 0.100793 0.100793 0.100793 0.100793 1.20737e-15 
2034  0 0.100793 0.121568 0.100793 0.100793 0.100728 0.100793 0.000400121 
2035  0 0.100793 0.121568 0.0981395 0.100793 0.100469 0.100793 0.00115621 
2036  0 0.100793 0.121568 0.0959036 0.100793 0.100087 0.100793 0.00189535 

Total_BiomassModel_1_goa_pop_2023.dat
Year B100 Babc Bofl LowCI_Biom Median_Biom Mean_Biom UpperCI_Biom Stdev_Biom 
2023 1768.71 462.724 426.169 669.75 669.75 669.75 669.75 2.04636e-12 
2024 1768.71 462.724 426.169 646.668 649.174 649.919 655.5 2.913 
2025 1768.71 462.724 426.169 612.41 619.211 620.223 632.192 6.35752 
2026 1768.71 462.724 426.169 580.228 591.814 593.782 613.158 10.7483 
2027 1768.71 462.724 426.169 551.123 568.179 571.098 600.43 15.8226 
2028 1768.71 462.724 426.169 524.236 548.97 551.929 589.921 21.1553 
2029 1768.71 462.724 426.169 500.82 533.66 536.108 583.168 26.3807 
2030 1768.71 462.724 426.169 481.16 520.233 523.418 581.174 31.1289 
2031 1768.71 462.724 426.169 463.463 508.969 513.437 577.038 35.3983 
2032 1768.71 462.724 426.169 449.167 500.355 505.61 575.108 38.9859 
2033 1768.71 462.724 426.169 438.394 495.076 499.501 570.774 42.2097 
2034 1768.71 462.724 426.169 428.853 490.332 494.72 568.127 44.9762 
2035 1768.71 462.724 426.169 422.633 486.674 490.97 566.757 47.4489 
2036 1768.71 462.724 426.169 416.291 484.19 487.905 566.647 49.4526 
Alternative 2 Alternative  Stock: Model_1_goa_pop_2023.dat
Catch Model_1_goa_pop_2023.dat
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2023  0 25.3352 27.0976 29.9395 29.9395 29.9395 29.9395 2.16716e-13 
2024  0 25.3352 27.0976 40.1843 40.1846 40.1847 40.1853 0.00030463 
2025  0 25.3352 27.0976 38.1911 38.1968 38.1982 38.2104 0.00631301 
2026  0 25.3352 27.0976 36.2333 36.2682 36.2746 36.3407 0.0350722 
2027  0 25.3352 27.0976 34.3069 34.4201 34.44 34.6521 0.11016 
2028  0 25.3352 27.0976 32.4455 32.7075 32.7514 33.2256 0.250456 
2029  0 25.3352 27.0976 30.64 31.158 31.2317 32.0811 0.461782 
2030  0 25.3352 27.0976 29.0042 29.7991 29.9295 31.2832 0.735371 
2031  0 25.3352 27.0976 27.4691 28.6686 28.8451 30.7785 1.05082 
2032  0 25.3352 27.0976 26.1148 27.7933 27.988 30.4796 1.3815 
2033  0 25.3352 27.0976 25.0334 27.1581 27.3269 30.4006 1.70092 
2034  0 25.3352 27.0976 24.0942 26.6304 26.829 30.4791 2.01733 
2035  0 25.3352 27.0976 22.7596 26.2113 26.4317 30.4233 2.361 
2036  0 25.3352 27.0976 21.6076 25.9491 26.1322 30.4213 2.68417 

Spawning_Biomass Model_1_goa_pop_2023.dat
Year SSB100 SSBabc SSBofl LowCI_SSB Median_SSB Mean_SSB UpperCI_SSB Stdev_SSB 
2023 339.017 135.607 118.656 232.21 232.21 232.21 232.21 7.95808e-13 
2024 339.017 135.607 118.656 224.927 224.935 224.938 224.956 0.00933296 
2025 339.017 135.607 118.656 214.764 214.803 214.809 214.88 0.0375499 
2026 339.017 135.607 118.656 205.121 205.241 205.261 205.483 0.11545 
2027 339.017 135.607 118.656 195.558 195.867 195.92 196.493 0.300625 
2028 339.017 135.607 118.656 185.71 186.447 186.567 187.881 0.692687 
2029 339.017 135.607 118.656 175.758 177.302 177.535 180.268 1.43358 
2030 339.017 135.607 118.656 166.022 168.954 169.402 174.325 2.66039 
2031 339.017 135.607 118.656 157.05 161.887 162.664 171.002 4.39038 
2032 339.017 135.607 118.656 149.108 156.3 157.441 169.263 6.42992 
2033 339.017 135.607 118.656 142.09 152.376 153.572 168.783 8.46551 
2034 339.017 135.607 118.656 136.974 149.798 150.731 169.021 10.2536 
2035 339.017 135.607 118.656 132.216 147.186 148.641 169.324 11.6813 
2036 339.017 135.607 118.656 129.358 145.497 147.08 169.95 12.7398 

Fishing_mortalityModel_1_goa_pop_2023.dat
Year F0 Fabc Fofl LowCI_F Median_F Mean_F UpperCI_F Stdev_F 
2023  0 0.100793 0.121568 0.072253 0.072253 0.072253 0.072253 9.71445e-17 
2024  0 0.100793 0.121568 0.100793 0.100793 0.100793 0.100793 1.20737e-15 
2025  0 0.100793 0.121568 0.100793 0.100793 0.100793 0.100793 1.20737e-15 
2026  0 0.100793 0.121568 0.100793 0.100793 0.100793 0.100793 1.20737e-15 
2027  0 0.100793 0.121568 0.100793 0.100793 0.100793 0.100793 1.20737e-15 
2028  0 0.100793 0.121568 0.100793 0.100793 0.100793 0.100793 1.20737e-15 
2029  0 0.100793 0.121568 0.100793 0.100793 0.100793 0.100793 1.20737e-15 
2030  0 0.100793 0.121568 0.100793 0.100793 0.100793 0.100793 1.20737e-15 
2031  0 0.100793 0.121568 0.100793 0.100793 0.100793 0.100793 1.20737e-15 
2032  0 0.100793 0.121568 0.100793 0.100793 0.100793 0.100793 1.20737e-15 
2033  0 0.100793 0.121568 0.100793 0.100793 0.100793 0.100793 1.20737e-15 
2034  0 0.100793 0.121568 0.100793 0.100793 0.100728 0.100793 0.000400121 
2035  0 0.100793 0.121568 0.0981395 0.100793 0.100469 0.100793 0.00115621 
2036  0 0.100793 0.121568 0.0959036 0.100793 0.100087 0.100793 0.00189535 

Total_BiomassModel_1_goa_pop_2023.dat
Year B100 Babc Bofl LowCI_Biom Median_Biom Mean_Biom UpperCI_Biom Stdev_Biom 
2023 1768.71 462.724 426.169 669.75 669.75 669.75 669.75 2.04636e-12 
2024 1768.71 462.724 426.169 646.668 649.174 649.919 655.5 2.913 
2025 1768.71 462.724 426.169 612.41 619.211 620.223 632.192 6.35752 
2026 1768.71 462.724 426.169 580.228 591.814 593.782 613.158 10.7483 
2027 1768.71 462.724 426.169 551.123 568.179 571.098 600.43 15.8226 
2028 1768.71 462.724 426.169 524.236 548.97 551.929 589.921 21.1553 
2029 1768.71 462.724 426.169 500.82 533.66 536.108 583.168 26.3807 
2030 1768.71 462.724 426.169 481.16 520.233 523.418 581.174 31.1289 
2031 1768.71 462.724 426.169 463.463 508.969 513.437 577.038 35.3983 
2032 1768.71 462.724 426.169 449.167 500.355 505.61 575.108 38.9859 
2033 1768.71 462.724 426.169 438.394 495.076 499.501 570.774 42.2097 
2034 1768.71 462.724 426.169 428.853 490.332 494.72 568.127 44.9762 
2035 1768.71 462.724 426.169 422.633 486.674 490.97 566.757 47.4489 
2036 1768.71 462.724 426.169 416.291 484.19 487.905 566.647 49.4526 
Alternative 3 Alternative  Stock: Model_1_goa_pop_2023.dat
Catch Model_1_goa_pop_2023.dat
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2023  0 25.3352 27.0976 29.9395 29.9395 29.9395 29.9395 2.16716e-13 
2024  0 25.3352 27.0976 20.4857 20.4858 20.4859 20.4862 0.000152319 
2025  0 25.3352 27.0976 20.2245 20.2274 20.2281 20.2341 0.00315753 
2026  0 25.3352 27.0976 19.8955 19.913 19.9162 19.9493 0.0175632 
2027  0 25.3352 27.0976 19.496 19.553 19.5629 19.6695 0.0553299 
2028  0 25.3352 27.0976 19.045 19.1773 19.1993 19.439 0.126495 
2029  0 25.3352 27.0976 18.5377 18.8015 18.8385 19.2719 0.235238 
2030  0 25.3352 27.0976 18.0348 18.4441 18.5122 19.2146 0.379032 
2031  0 25.3352 27.0976 17.5103 18.1311 18.2268 19.2394 0.549642 
2032  0 25.3352 27.0976 17.0063 17.898 17.9994 19.3413 0.735189 
2033  0 25.3352 27.0976 16.5685 17.7321 17.8232 19.455 0.922769 
2034  0 25.3352 27.0976 16.1846 17.5859 17.7021 19.6948 1.10139 
2035  0 25.3352 27.0976 15.8147 17.4985 17.6274 19.9471 1.26432 
2036  0 25.3352 27.0976 15.5679 17.417 17.5997 20.0975 1.40915 

Spawning_Biomass Model_1_goa_pop_2023.dat
Year SSB100 SSBabc SSBofl LowCI_SSB Median_SSB Mean_SSB UpperCI_SSB Stdev_SSB 
2023 339.017 135.607 118.656 232.21 232.21 232.21 232.21 7.95808e-13 
2024 339.017 135.607 118.656 227.922 227.93 227.932 227.95 0.00933313 
2025 339.017 135.607 118.656 226.086 226.124 226.131 226.202 0.0375586 
2026 339.017 135.607 118.656 223.924 224.044 224.064 224.286 0.115587 
2027 339.017 135.607 118.656 220.994 221.305 221.358 221.932 0.301748 
2028 339.017 135.607 118.656 216.901 217.644 217.763 219.09 0.698841 
2029 339.017 135.607 118.656 211.798 213.371 213.605 216.379 1.45868 
2030 339.017 135.607 118.656 206.037 209.037 209.501 214.538 2.74068 
2031 339.017 135.607 118.656 200.184 205.269 206.065 214.861 4.5963 
2032 339.017 135.607 118.656 194.674 202.286 203.555 216.243 6.86036 
2033 339.017 135.607 118.656 189.745 200.679 201.956 218.645 9.21876 
2034 339.017 135.607 118.656 185.538 199.816 201.043 221.497 11.4032 
2035 339.017 135.607 118.656 182.251 198.983 200.613 224.542 13.2797 
2036 339.017 135.607 118.656 179.654 198.696 200.477 227.001 14.8232 

Fishing_mortalityModel_1_goa_pop_2023.dat
Year F0 Fabc Fofl LowCI_F Median_F Mean_F UpperCI_F Stdev_F 
2023  0 0.100793 0.121568 0.072253 0.072253 0.072253 0.072253 9.71445e-17 
2024  0 0.100793 0.121568 0.0503964 0.0503964 0.0503964 0.0503964 6.03684e-16 
2025  0 0.100793 0.121568 0.0503964 0.0503964 0.0503964 0.0503964 6.03684e-16 
2026  0 0.100793 0.121568 0.0503964 0.0503964 0.0503964 0.0503964 6.03684e-16 
2027  0 0.100793 0.121568 0.0503964 0.0503964 0.0503964 0.0503964 6.03684e-16 
2028  0 0.100793 0.121568 0.0503964 0.0503964 0.0503964 0.0503964 6.03684e-16 
2029  0 0.100793 0.121568 0.0503964 0.0503964 0.0503964 0.0503964 6.03684e-16 
2030  0 0.100793 0.121568 0.0503964 0.0503964 0.0503964 0.0503964 6.03684e-16 
2031  0 0.100793 0.121568 0.0503964 0.0503964 0.0503964 0.0503964 6.03684e-16 
2032  0 0.100793 0.121568 0.0503964 0.0503964 0.0503964 0.0503964 6.03684e-16 
2033  0 0.100793 0.121568 0.0503964 0.0503964 0.0503964 0.0503964 6.03684e-16 
2034  0 0.100793 0.121568 0.0503964 0.0503964 0.0503964 0.0503964 6.03684e-16 
2035  0 0.100793 0.121568 0.0503964 0.0503964 0.0503964 0.0503964 6.03684e-16 
2036  0 0.100793 0.121568 0.0503964 0.0503964 0.0503964 0.0503964 6.03684e-16 

Total_BiomassModel_1_goa_pop_2023.dat
Year B100 Babc Bofl LowCI_Biom Median_Biom Mean_Biom UpperCI_Biom Stdev_Biom 
2023 1768.71 462.724 426.169 669.75 669.75 669.75 669.75 2.04636e-12 
2024 1768.71 462.724 426.169 646.668 649.174 649.919 655.5 2.913 
2025 1768.71 462.724 426.169 632.129 638.93 639.942 651.912 6.35782 
2026 1768.71 462.724 426.169 617.121 628.709 630.681 650.07 10.7532 
2027 1768.71 462.724 426.169 602.776 619.827 622.769 652.181 15.8495 
2028 1768.71 462.724 426.169 588.362 613.133 616.133 654.224 21.2454 
2029 1768.71 462.724 426.169 575.176 608.328 610.835 658.434 26.6041 
2030 1768.71 462.724 426.169 564.254 603.633 606.899 664.968 31.5808 
2031 1768.71 462.724 426.169 553.04 599.768 604.182 669.63 36.1846 
2032 1768.71 462.724 426.169 544.244 597.439 602.377 673.404 40.2071 
2033 1768.71 462.724 426.169 537.408 595.749 601.303 677.187 43.9407 
2034 1768.71 462.724 426.169 531.434 595.45 600.767 678.965 47.2718 
2035 1768.71 462.724 426.169 525.223 595.566 600.641 682.66 50.3481 
2036 1768.71 462.724 426.169 523.854 597.001 600.654 684.924 53.0279 
Alternative 4 Alternative  Stock: Model_1_goa_pop_2023.dat
Catch Model_1_goa_pop_2023.dat
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2023  0 25.3352 27.0976 29.9395 29.9395 29.9395 29.9395 2.16716e-13 
2024  0 25.3352 27.0976 25.9995 25.9996 25.9997 26.0001 0.000194356 
2025  0 25.3352 27.0976 25.3992 25.4029 25.4038 25.4115 0.00402861 
2026  0 25.3352 27.0976 24.7361 24.7584 24.7624 24.8047 0.0224008 
2027  0 25.3352 27.0976 24.0083 24.0809 24.0936 24.2293 0.070512 
2028  0 25.3352 27.0976 23.2411 23.4094 23.4374 23.7424 0.160958 
2029  0 25.3352 27.0976 22.4294 22.7648 22.8118 23.3617 0.298617 
2030  0 25.3352 27.0976 21.652 22.17 22.2555 23.1427 0.47959 
2031  0 25.3352 27.0976 20.8715 21.6565 21.7759 23.0514 0.692627 
2032  0 25.3352 27.0976 20.1434 21.2629 21.3911 23.0686 0.921984 
2033  0 25.3352 27.0976 19.5271 20.9784 21.0901 23.1244 1.15098 
2034  0 25.3352 27.0976 18.9755 20.7286 20.8735 23.378 1.36586 
2035  0 25.3352 27.0976 18.4844 20.5617 20.7269 23.5188 1.55876 
2036  0 25.3352 27.0976 18.1493 20.4293 20.6466 23.7376 1.72759 

Spawning_Biomass Model_1_goa_pop_2023.dat
Year SSB100 SSBabc SSBofl LowCI_SSB Median_SSB Mean_SSB UpperCI_SSB Stdev_SSB 
2023 339.017 135.607 118.656 232.21 232.21 232.21 232.21 7.95808e-13 
2024 339.017 135.607 118.656 227.091 227.099 227.102 227.119 0.00933309 
2025 339.017 135.607 118.656 222.898 222.937 222.943 223.014 0.0375562 
2026 339.017 135.607 118.656 218.554 218.674 218.694 218.916 0.115549 
2027 339.017 135.607 118.656 213.63 213.94 213.993 214.566 0.301438 
2028 339.017 135.607 118.656 207.75 208.491 208.61 209.934 0.697137 
2029 339.017 135.607 118.656 201.088 202.652 202.886 205.645 1.45171 
2030 339.017 135.607 118.656 193.996 196.978 197.438 202.433 2.71825 
2031 339.017 135.607 118.656 187.051 192.061 192.855 201.522 4.53838 
2032 339.017 135.607 118.656 180.632 188.185 189.366 201.808 6.73829 
2033 339.017 135.607 118.656 174.913 185.657 186.918 203.183 9.0031 
2034 339.017 135.607 118.656 170.295 183.97 185.261 205.118 11.0718 
2035 339.017 135.607 118.656 166.284 182.58 184.171 207.213 12.8205 
2036 339.017 135.607 118.656 163.28 181.786 183.445 208.892 14.234 

Fishing_mortalityModel_1_goa_pop_2023.dat
Year F0 Fabc Fofl LowCI_F Median_F Mean_F UpperCI_F Stdev_F 
2023  0 0.100793 0.121568 0.072253 0.072253 0.072253 0.072253 9.71445e-17 
2024  0 0.100793 0.121568 0.0643051 0.0643051 0.0643051 0.0643051 6.10623e-16 
2025  0 0.100793 0.121568 0.0643051 0.0643051 0.0643051 0.0643051 6.10623e-16 
2026  0 0.100793 0.121568 0.0643051 0.0643051 0.0643051 0.0643051 6.10623e-16 
2027  0 0.100793 0.121568 0.0643051 0.0643051 0.0643051 0.0643051 6.10623e-16 
2028  0 0.100793 0.121568 0.0643051 0.0643051 0.0643051 0.0643051 6.10623e-16 
2029  0 0.100793 0.121568 0.0643051 0.0643051 0.0643051 0.0643051 6.10623e-16 
2030  0 0.100793 0.121568 0.0643051 0.0643051 0.0643051 0.0643051 6.10623e-16 
2031  0 0.100793 0.121568 0.0643051 0.0643051 0.0643051 0.0643051 6.10623e-16 
2032  0 0.100793 0.121568 0.0643051 0.0643051 0.0643051 0.0643051 6.10623e-16 
2033  0 0.100793 0.121568 0.0643051 0.0643051 0.0643051 0.0643051 6.10623e-16 
2034  0 0.100793 0.121568 0.0643051 0.0643051 0.0643051 0.0643051 6.10623e-16 
2035  0 0.100793 0.121568 0.0643051 0.0643051 0.0643051 0.0643051 6.10623e-16 
2036  0 0.100793 0.121568 0.0643051 0.0643051 0.0643051 0.0643051 6.10623e-16 

Total_BiomassModel_1_goa_pop_2023.dat
Year B100 Babc Bofl LowCI_Biom Median_Biom Mean_Biom UpperCI_Biom Stdev_Biom 
2023 1768.71 462.724 426.169 669.75 669.75 669.75 669.75 2.04636e-12 
2024 1768.71 462.724 426.169 646.668 649.174 649.919 655.5 2.913 
2025 1768.71 462.724 426.169 626.609 633.411 634.423 646.392 6.35774 
2026 1768.71 462.724 426.169 606.65 618.237 620.209 639.594 10.7518 
2027 1768.71 462.724 426.169 587.918 604.97 607.906 637.295 15.8421 
2028 1768.71 462.724 426.169 569.673 594.434 597.422 635.486 21.2204 
2029 1768.71 462.724 426.169 553.227 586.292 588.783 636.232 26.5421 
2030 1768.71 462.724 426.169 539.445 578.781 581.965 640.005 31.4547 
2031 1768.71 462.724 426.169 526.02 572.392 576.77 641.7 35.9639 
2032 1768.71 462.724 426.169 515.201 567.783 572.834 643.476 39.8615 
2033 1768.71 462.724 426.169 507.108 564.887 569.916 644.316 43.4461 
2034 1768.71 462.724 426.169 499.387 562.854 567.776 645.589 46.609 
2035 1768.71 462.724 426.169 492.708 561.247 566.238 646.632 49.508 
2036 1768.71 462.724 426.169 489.466 561.495 565.001 647.713 52.0048 
Alternative 5 Alternative  Stock: Model_1_goa_pop_2023.dat
Catch Model_1_goa_pop_2023.dat
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2023  0 25.3352 27.0976 29.9395 29.9395 29.9395 29.9395 2.16716e-13 
2024  0 25.3352 27.0976 0 0 0 0 0 
2025  0 25.3352 27.0976 0 0 0 0 0 
2026  0 25.3352 27.0976 0 0 0 0 0 
2027  0 25.3352 27.0976 0 0 0 0 0 
2028  0 25.3352 27.0976 0 0 0 0 0 
2029  0 25.3352 27.0976 0 0 0 0 0 
2030  0 25.3352 27.0976 0 0 0 0 0 
2031  0 25.3352 27.0976 0 0 0 0 0 
2032  0 25.3352 27.0976 0 0 0 0 0 
2033  0 25.3352 27.0976 0 0 0 0 0 
2034  0 25.3352 27.0976 0 0 0 0 0 
2035  0 25.3352 27.0976 0 0 0 0 0 
2036  0 25.3352 27.0976 0 0 0 0 0 

Spawning_Biomass Model_1_goa_pop_2023.dat
Year SSB100 SSBabc SSBofl LowCI_SSB Median_SSB Mean_SSB UpperCI_SSB Stdev_SSB 
2023 339.017 135.607 118.656 232.21 232.21 232.21 232.21 7.95808e-13 
2024 339.017 135.607 118.656 230.959 230.967 230.969 230.987 0.0093333 
2025 339.017 135.607 118.656 238.051 238.09 238.096 238.167 0.0375672 
2026 339.017 135.607 118.656 244.612 244.732 244.752 244.975 0.115723 
2027 339.017 135.607 118.656 250.099 250.41 250.464 251.04 0.302877 
2028 339.017 135.607 118.656 253.979 254.726 254.848 256.187 0.705057 
2029 339.017 135.607 118.656 256.269 257.874 258.109 260.941 1.48428 
2030 339.017 135.607 118.656 257.248 260.331 260.8 266.023 2.82372 
2031 339.017 135.607 118.656 257.398 262.75 263.553 272.7 4.81334 
2032 339.017 135.607 118.656 257.303 265.302 266.687 280.31 7.32472 
2033 339.017 135.607 118.656 257.149 268.839 270.271 288.518 10.0535 
2034 339.017 135.607 118.656 257.063 272.626 274.145 296.829 12.7105 
2035 339.017 135.607 118.656 257.37 276.564 278.165 305.673 15.1287 
2036 339.017 135.607 118.656 257.502 280.16 282.167 312.957 17.2471 

Fishing_mortalityModel_1_goa_pop_2023.dat
Year F0 Fabc Fofl LowCI_F Median_F Mean_F UpperCI_F Stdev_F 
2023  0 0.100793 0.121568 0.072253 0.072253 0.072253 0.072253 9.71445e-17 
2024  0 0.100793 0.121568 0 0 0 0 0 
2025  0 0.100793 0.121568 0 0 0 0 0 
2026  0 0.100793 0.121568 0 0 0 0 0 
2027  0 0.100793 0.121568 0 0 0 0 0 
2028  0 0.100793 0.121568 0 0 0 0 0 
2029  0 0.100793 0.121568 0 0 0 0 0 
2030  0 0.100793 0.121568 0 0 0 0 0 
2031  0 0.100793 0.121568 0 0 0 0 0 
2032  0 0.100793 0.121568 0 0 0 0 0 
2033  0 0.100793 0.121568 0 0 0 0 0 
2034  0 0.100793 0.121568 0 0 0 0 0 
2035  0 0.100793 0.121568 0 0 0 0 0 
2036  0 0.100793 0.121568 0 0 0 0 0 

Total_BiomassModel_1_goa_pop_2023.dat
Year B100 Babc Bofl LowCI_Biom Median_Biom Mean_Biom UpperCI_Biom Stdev_Biom 
2023 1768.71 462.724 426.169 669.75 669.75 669.75 669.75 2.04636e-12 
2024 1768.71 462.724 426.169 646.668 649.174 649.919 655.5 2.913 
2025 1768.71 462.724 426.169 652.638 659.44 660.452 672.422 6.35812 
2026 1768.71 462.724 426.169 657.011 668.601 670.578 689.98 10.7581 
2027 1768.71 462.724 426.169 660.801 677.847 680.812 710.302 15.8766 
2028 1768.71 462.724 426.169 663.155 687.963 691.004 729.406 21.3362 
2029 1768.71 462.724 426.169 665.186 698.652 701.22 749.366 26.8313 
2030 1768.71 462.724 426.169 668.406 708.213 711.506 769.676 32.0464 
2031 1768.71 462.724 426.169 669.683 717.305 721.814 790.029 37.0092 
2032 1768.71 462.724 426.169 671.912 726.461 731.917 804.39 41.5169 
2033 1768.71 462.724 426.169 675.777 734.993 741.769 822.465 45.848 
2034 1768.71 462.724 426.169 679.414 744.975 751.273 835.151 49.8792 
2035 1768.71 462.724 426.169 682.516 754.696 760.428 849.029 53.7247 
2036 1768.71 462.724 426.169 685.886 764.063 769.027 861.009 57.2317 
Alternative 6 Alternative  Stock: Model_1_goa_pop_2023.dat
Catch Model_1_goa_pop_2023.dat
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2023  0 25.3352 27.0976 29.9395 29.9395 29.9395 29.9395 2.16716e-13 
2024  0 25.3352 27.0976 48.0834 48.0837 48.0838 48.0845 0.000367416 
2025  0 25.3352 27.0976 44.9908 44.9976 44.9993 45.0139 0.00761321 
2026  0 25.3352 27.0976 42.0591 42.1011 42.1087 42.1885 0.0422744 
2027  0 25.3352 27.0976 39.2741 39.4105 39.4343 39.6897 0.132618 
2028  0 25.3352 27.0976 36.666 36.9806 37.0336 37.6029 0.30083 
2029  0 25.3352 27.0976 34.2158 34.8349 34.9241 35.94 0.552709 
2030  0 25.3352 27.0976 32.0471 32.9925 33.1512 34.7592 0.875952 
2031  0 25.3352 27.0976 30.074 31.4972 31.7031 33.9911 1.24426 
2032  0 25.3352 27.0976 28.0965 30.3453 30.5331 33.4903 1.69435 
2033  0 25.3352 27.0976 25.386 29.5081 29.3047 33.3334 2.47088 
2034  0 25.3352 27.0976 23.5177 28.4732 28.3126 33.3005 3.09312 
2035  0 25.3352 27.0976 22.2776 27.4885 27.6362 33.1174 3.51481 
2036  0 25.3352 27.0976 21.369 26.9742 27.2264 33.1946 3.79615 

Spawning_Biomass Model_1_goa_pop_2023.dat
Year SSB100 SSBabc SSBofl LowCI_SSB Median_SSB Mean_SSB UpperCI_SSB Stdev_SSB 
2023 339.017 135.607 118.656 232.21 232.21 232.21 232.21 7.95808e-13 
2024 339.017 135.607 118.656 223.705 223.713 223.715 223.733 0.00933289 
2025 339.017 135.607 118.656 210.276 210.315 210.321 210.392 0.0375464 
2026 339.017 135.607 118.656 197.876 197.996 198.016 198.238 0.115394 
2027 339.017 135.607 118.656 186.024 186.333 186.386 186.958 0.300163 
2028 339.017 135.607 118.656 174.33 175.065 175.184 176.494 0.690168 
2029 339.017 135.607 118.656 162.948 164.488 164.715 167.439 1.42338 
2030 339.017 135.607 118.656 152.166 155.069 155.507 160.389 2.62807 
2031 339.017 135.607 118.656 142.477 147.209 147.985 156.141 4.30859 
2032 339.017 135.607 118.656 134.129 141.131 142.202 153.679 6.25194 
