
SB0 SB40 SB35 MeanRec HarMeanRec Bnow
330.118 132.047 115.541 0.113234 0.0896536 227.78 
CV Recruit
0.512855 
Alternative 1 Alternative  Stock: Model_1_goa_pop_2023.dat
Catch Model_1_goa_pop_2023.dat
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2032  0 0.0996381 0.119494 0.0996381 0.0996381 0.0996381 0.0996381 5.82867e-16 
2033  0 0.0996381 0.119494 0.0996381 0.0996381 0.0996381 0.0996381 5.82867e-16 
2034  0 0.0996381 0.119494 0.0996381 0.0996381 0.0996284 0.0996381 0.000114552 
2035  0 0.0996381 0.119494 0.0992323 0.0996381 0.0995097 0.0996381 0.000678458 
2036  0 0.0996381 0.119494 0.0968382 0.0996381 0.0992557 0.0996381 0.00131477 

Total_BiomassModel_1_goa_pop_2023.dat
Year B100 Babc Bofl LowCI_Biom Median_Biom Mean_Biom UpperCI_Biom Stdev_Biom 
2023 1721.83 449.859 414.278 633.37 633.37 633.37 633.37 1.47793e-12 
2024 1721.83 449.859 414.278 612.153 614.593 615.319 620.758 2.83828 
2025 1721.83 449.859 414.278 589.759 596.382 597.359 609.034 6.20301 
2026 1721.83 449.859 414.278 568.343 579.627 581.568 600.494 10.4986 
2027 1721.83 449.859 414.278 540.929 557.436 560.357 588.999 15.4521 
2028 1721.83 449.859 414.278 515.119 539.462 542.305 579.377 20.6556 
2029 1721.83 449.859 414.278 492.991 524.99 527.295 573.199 25.7438 
2030 1721.83 449.859 414.278 474.053 511.935 515.151 571.442 30.3489 
2031 1721.83 449.859 414.278 456.943 500.724 505.499 567.42 34.4796 
2032 1721.83 449.859 414.278 442.953 492.619 497.794 565.141 37.9376 
2033 1721.83 449.859 414.278 432.413 487.371 491.672 561.137 41.0309 
2034 1721.83 449.859 414.278 423.125 482.065 486.771 557.872 43.6782 
2035 1721.83 449.859 414.278 416.613 478.772 482.814 556.286 46.0593 
2036 1721.83 449.859 414.278 409.985 475.29 479.465 555.973 48.0278 
Alternative 2 Alternative  Stock: Model_1_goa_pop_2023.dat
Catch Model_1_goa_pop_2023.dat
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2023  0 24.5073 26.2307 28.8122 28.8122 28.8122 28.8122 2.91323e-13 
2024  0 24.5073 26.2307 29.106 29.106 29.106 29.106 5.47397e-10 
2025  0 24.5073 26.2307 27.726 27.726 27.726 27.726 1.1634e-08 
2026  0 24.5073 26.2307 34.3932 34.4265 34.4326 34.4966 0.0337598 
2027  0 24.5073 26.2307 32.6234 32.7352 32.7547 32.9639 0.108893 
2028  0 24.5073 26.2307 30.9079 31.1727 31.2129 31.6911 0.252164 
2029  0 24.5073 26.2307 29.2277 29.7517 29.8252 30.6913 0.469989 
2030  0 24.5073 26.2307 27.6894 28.5103 28.6394 30.0259 0.752378 
2031  0 24.5073 26.2307 26.2519 27.4609 27.6563 29.6346 1.07665 
2032  0 24.5073 26.2307 24.9773 26.6873 26.8864 29.4399 1.41345 
2033  0 24.5073 26.2307 23.9816 26.1245 26.299 29.4546 1.73438 
2034  0 24.5073 26.2307 23.0989 25.6508 25.8743 29.5679 2.02351 
2035  0 24.5073 26.2307 22.2442 25.2771 25.556 29.511 2.3117 
2036  0 24.5073 26.2307 21.1692 25.0629 25.3207 29.6218 2.59491 

Spawning_Biomass Model_1_goa_pop_2023.dat
Year SSB100 SSBabc SSBofl LowCI_SSB Median_SSB Mean_SSB UpperCI_SSB Stdev_SSB 
2023 330.118 132.047 115.541 217.879 217.879 217.879 217.879 1.81899e-12 
2024 330.118 132.047 115.541 211.893 211.901 211.903 211.921 0.00912254 
2025 330.118 132.047 115.541 206.307 206.346 206.352 206.423 0.0373487 
2026 330.118 132.047 115.541 200.13 200.248 200.268 200.488 0.114526 
2027 330.118 132.047 115.541 191.688 191.99 192.042 192.602 0.295032 
2028 330.118 132.047 115.541 182.818 183.537 183.653 184.938 0.677301 
2029 330.118 132.047 115.541 173.636 175.14 175.363 178.031 1.39915 
2030 330.118 132.047 115.541 164.466 167.318 167.748 172.545 2.59233 
2031 330.118 132.047 115.541 155.837 160.586 161.337 169.443 4.27079 
2032 330.118 132.047 115.541 148.211 155.145 156.286 167.75 6.2418 
2033 330.118 132.047 115.541 141.373 151.316 152.476 167.192 8.19902 
2034 330.118 132.047 115.541 136.385 148.723 149.613 167.281 9.91242 
2035 330.118 132.047 115.541 131.536 146.017 147.44 167.408 11.2847 
2036 330.118 132.047 115.541 128.522 143.973 145.749 167.793 12.3145 

Fishing_mortalityModel_1_goa_pop_2023.dat
Year F0 Fabc Fofl LowCI_F Median_F Mean_F UpperCI_F Stdev_F 
2023  0 0.0996381 0.119494 0.0750682 0.0750682 0.0750682 0.0750682 7.91034e-16 
2024  0 0.0996381 0.119494 0.0782671 0.0782683 0.0782682 0.0782688 5.26344e-07 
2025  0 0.0996381 0.119494 0.0769749 0.0770025 0.0769998 0.0770138 1.25524e-05 
2026  0 0.0996381 0.119494 0.0996381 0.0996381 0.0996381 0.0996381 5.82867e-16 
2027  0 0.0996381 0.119494 0.0996381 0.0996381 0.0996381 0.0996381 5.82867e-16 
2028  0 0.0996381 0.119494 0.0996381 0.0996381 0.0996381 0.0996381 5.82867e-16 
2029  0 0.0996381 0.119494 0.0996381 0.0996381 0.0996381 0.0996381 5.82867e-16 
2030  0 0.0996381 0.119494 0.0996381 0.0996381 0.0996381 0.0996381 5.82867e-16 
2031  0 0.0996381 0.119494 0.0996381 0.0996381 0.0996381 0.0996381 5.82867e-16 
2032  0 0.0996381 0.119494 0.0996381 0.0996381 0.0996381 0.0996381 5.82867e-16 
2033  0 0.0996381 0.119494 0.0996381 0.0996381 0.0996381 0.0996381 5.82867e-16 
2034  0 0.0996381 0.119494 0.0996381 0.0996381 0.0996284 0.0996381 0.000114552 
2035  0 0.0996381 0.119494 0.0992323 0.0996381 0.0995097 0.0996381 0.000678458 
2036  0 0.0996381 0.119494 0.0968382 0.0996381 0.0992557 0.0996381 0.00131477 

Total_BiomassModel_1_goa_pop_2023.dat
Year B100 Babc Bofl LowCI_Biom Median_Biom Mean_Biom UpperCI_Biom Stdev_Biom 
2023 1721.83 449.859 414.278 633.37 633.37 633.37 633.37 1.47793e-12 
2024 1721.83 449.859 414.278 612.153 614.593 615.319 620.758 2.83828 
2025 1721.83 449.859 414.278 589.759 596.382 597.359 609.034 6.20301 
2026 1721.83 449.859 414.278 568.343 579.627 581.568 600.494 10.4986 
2027 1721.83 449.859 414.278 540.929 557.436 560.357 588.999 15.4521 
2028 1721.83 449.859 414.278 515.119 539.462 542.305 579.377 20.6556 
2029 1721.83 449.859 414.278 492.991 524.99 527.295 573.199 25.7438 
2030 1721.83 449.859 414.278 474.053 511.935 515.151 571.442 30.3489 
2031 1721.83 449.859 414.278 456.943 500.724 505.499 567.42 34.4796 
2032 1721.83 449.859 414.278 442.953 492.619 497.794 565.141 37.9376 
2033 1721.83 449.859 414.278 432.413 487.371 491.672 561.137 41.0309 
2034 1721.83 449.859 414.278 423.125 482.065 486.771 557.872 43.6782 
2035 1721.83 449.859 414.278 416.613 478.772 482.814 556.286 46.0593 
2036 1721.83 449.859 414.278 409.985 475.29 479.465 555.973 48.0278 
Alternative 3 Alternative  Stock: Model_1_goa_pop_2023.dat
Catch Model_1_goa_pop_2023.dat
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2023  0 24.5073 26.2307 28.8122 28.8122 28.8122 28.8122 2.91323e-13 
2024  0 24.5073 26.2307 29.106 29.106 29.106 29.106 5.47397e-10 
2025  0 24.5073 26.2307 27.726 27.726 27.726 27.726 1.1634e-08 
2026  0 24.5073 26.2307 17.524 17.5407 17.5438 17.5758 0.0168988 
2027  0 24.5073 26.2307 17.252 17.3081 17.3179 17.4229 0.054671 
2028  0 24.5073 26.2307 16.9365 17.0705 17.0904 17.332 0.127323 
2029  0 24.5073 26.2307 16.5661 16.8313 16.8692 17.3112 0.239449 
2030  0 24.5073 26.2307 16.1891 16.6124 16.6802 17.4003 0.388101 
2031  0 24.5073 26.2307 15.796 16.4273 16.5274 17.5651 0.564067 
2032  0 24.5073 26.2307 15.409 16.3222 16.4241 17.7972 0.754099 
2033  0 24.5073 26.2307 15.0879 16.2698 16.3629 18.0237 0.944119 
2034  0 24.5073 26.2307 14.7982 16.2168 16.3455 18.3725 1.12262 
2035  0 24.5073 26.2307 14.5298 16.2157 16.3623 18.667 1.28291 
2036  0 24.5073 26.2307 14.3696 16.2115 16.4134 18.9541 1.42318 

Spawning_Biomass Model_1_goa_pop_2023.dat
Year SSB100 SSBabc SSBofl LowCI_SSB Median_SSB Mean_SSB UpperCI_SSB Stdev_SSB 
2023 330.118 132.047 115.541 217.879 217.879 217.879 217.879 1.81899e-12 
2024 330.118 132.047 115.541 211.893 211.901 211.903 211.921 0.00912254 
2025 330.118 132.047 115.541 206.307 206.346 206.352 206.423 0.0373487 
2026 330.118 132.047 115.541 202.661 202.779 202.799 203.02 0.114619 
2027 330.118 132.047 115.541 201.338 201.641 201.693 202.255 0.296052 
2028 330.118 132.047 115.541 198.921 199.645 199.761 201.057 0.683145 
2029 330.118 132.047 115.541 195.44 196.973 197.198 199.905 1.42366 
2030 330.118 132.047 115.541 191.189 194.112 194.558 199.467 2.67212 
2031 330.118 132.047 115.541 186.7 191.66 192.426 200.992 4.47759 
2032 330.118 132.047 115.541 182.441 189.807 191.06 203.397 6.67632 
2033 330.118 132.047 115.541 178.615 189.212 190.454 206.662 8.96076 
2034 330.118 132.047 115.541 175.433 189.142 190.404 210.247 11.0712 
2035 330.118 132.047 115.541 172.941 189.157 190.722 213.918 12.8788 
2036 330.118 132.047 115.541 171.156 189.494 191.234 216.94 14.3616 

Fishing_mortalityModel_1_goa_pop_2023.dat
Year F0 Fabc Fofl LowCI_F Median_F Mean_F UpperCI_F Stdev_F 
2023  0 0.0996381 0.119494 0.0750682 0.0750682 0.0750682 0.0750682 7.91034e-16 
2024  0 0.0996381 0.119494 0.0782671 0.0782683 0.0782682 0.0782688 5.26344e-07 
2025  0 0.0996381 0.119494 0.0769749 0.0770025 0.0769998 0.0770138 1.25524e-05 
2026  0 0.0996381 0.119494 0.049819 0.049819 0.049819 0.049819 2.91434e-16 
2027  0 0.0996381 0.119494 0.049819 0.049819 0.049819 0.049819 2.91434e-16 
2028  0 0.0996381 0.119494 0.049819 0.049819 0.049819 0.049819 2.91434e-16 
2029  0 0.0996381 0.119494 0.049819 0.049819 0.049819 0.049819 2.91434e-16 
2030  0 0.0996381 0.119494 0.049819 0.049819 0.049819 0.049819 2.91434e-16 
2031  0 0.0996381 0.119494 0.049819 0.049819 0.049819 0.049819 2.91434e-16 
2032  0 0.0996381 0.119494 0.049819 0.049819 0.049819 0.049819 2.91434e-16 
2033  0 0.0996381 0.119494 0.049819 0.049819 0.049819 0.049819 2.91434e-16 
2034  0 0.0996381 0.119494 0.049819 0.049819 0.049819 0.049819 2.91434e-16 
2035  0 0.0996381 0.119494 0.049819 0.049819 0.049819 0.049819 2.91434e-16 
2036  0 0.0996381 0.119494 0.049819 0.049819 0.049819 0.049819 2.91434e-16 

Total_BiomassModel_1_goa_pop_2023.dat
Year B100 Babc Bofl LowCI_Biom Median_Biom Mean_Biom UpperCI_Biom Stdev_Biom 
2023 1721.83 449.859 414.278 633.37 633.37 633.37 633.37 1.47793e-12 
2024 1721.83 449.859 414.278 612.153 614.593 615.319 620.758 2.83828 
2025 1721.83 449.859 414.278 589.759 596.382 597.359 609.034 6.20301 
2026 1721.83 449.859 414.278 568.343 579.627 581.568 600.494 10.4986 
2027 1721.83 449.859 414.278 557.839 574.372 577.293 605.993 15.4721 
2028 1721.83 449.859 414.278 546.781 571.174 574.053 611.215 20.7367 
2029 1721.83 449.859 414.278 537.226 569.525 571.884 618.302 25.9575 
2030 1721.83 449.859 414.278 529.321 567.412 570.788 627.491 30.7933 
2031 1721.83 449.859 414.278 520.931 566.315 570.621 634.385 35.2637 
2032 1721.83 449.859 414.278 514.587 565.716 571.056 640.312 39.1644 
2033 1721.83 449.859 414.278 510.044 566.517 571.96 645.687 42.7755 
2034 1721.83 449.859 414.278 505.923 568.047 573.159 649.461 45.994 
2035 1721.83 449.859 414.278 501.443 569.666 574.551 654.595 48.9626 
2036 1721.83 449.859 414.278 501.511 572.517 575.894 657.942 51.5561 
Alternative 4 Alternative  Stock: Model_1_goa_pop_2023.dat
Catch Model_1_goa_pop_2023.dat
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2023  0 24.5073 26.2307 28.8122 28.8122 28.8122 28.8122 2.91323e-13 
2024  0 24.5073 26.2307 29.106 29.106 29.106 29.106 5.47397e-10 
2025  0 24.5073 26.2307 27.726 27.726 27.726 27.726 1.1634e-08 
2026  0 24.5073 26.2307 23.7881 23.8109 23.8151 23.8588 0.0230897 
2027  0 24.5073 26.2307 23.1008 23.1774 23.1907 23.3341 0.0746174 
2028  0 24.5073 26.2307 22.3829 22.5654 22.5925 22.9216 0.173415 
2029  0 24.5073 26.2307 21.6214 21.9818 22.0335 22.6332 0.325055 
2030  0 24.5073 26.2307 20.8864 21.4579 21.5495 22.5201 0.524452 
2031  0 24.5073 26.2307 20.161 21.0102 21.1458 22.5394 0.75788 
2032  0 24.5073 26.2307 19.4852 20.7016 20.838 22.6658 1.0064 
2033  0 24.5073 26.2307 18.9304 20.4909 20.6128 22.8461 1.25057 
2034  0 24.5073 26.2307 18.4367 20.3085 20.4682 23.181 1.47526 
2035  0 24.5073 26.2307 17.9927 20.1988 20.3872 23.4145 1.67259 
2036  0 24.5073 26.2307 17.6955 20.0951 20.3648 23.5829 1.8417 

Spawning_Biomass Model_1_goa_pop_2023.dat
Year SSB100 SSBabc SSBofl LowCI_SSB Median_SSB Mean_SSB UpperCI_SSB Stdev_SSB 
2023 330.118 132.047 115.541 217.879 217.879 217.879 217.879 1.81899e-12 
2024 330.118 132.047 115.541 211.893 211.901 211.903 211.921 0.00912254 
2025 330.118 132.047 115.541 206.307 206.346 206.352 206.423 0.0373487 
2026 330.118 132.047 115.541 201.729 201.846 201.866 202.087 0.114585 
2027 330.118 132.047 115.541 197.737 198.04 198.092 198.654 0.295677 
2028 330.118 132.047 115.541 192.839 193.561 193.677 194.97 0.680993 
2029 330.118 132.047 115.541 187.108 188.629 188.854 191.541 1.41461 
2030 330.118 132.047 115.541 180.86 183.754 184.197 189.057 2.64252 
2031 330.118 132.047 115.541 174.639 179.529 180.281 188.675 4.4004 
2032 330.118 132.047 115.541 168.911 176.132 177.338 189.346 6.5129 
2033 330.118 132.047 115.541 163.764 174.093 175.327 190.968 8.67176 
2034 330.118 132.047 115.541 159.729 172.807 174.016 193.056 10.6277 
2035 330.118 132.047 115.541 156.112 171.711 173.195 195.185 12.2657 
2036 330.118 132.047 115.541 153.445 170.791 172.675 196.929 13.5777 

Fishing_mortalityModel_1_goa_pop_2023.dat
Year F0 Fabc Fofl LowCI_F Median_F Mean_F UpperCI_F Stdev_F 
2023  0 0.0996381 0.119494 0.0750682 0.0750682 0.0750682 0.0750682 7.91034e-16 
2024  0 0.0996381 0.119494 0.0782671 0.0782683 0.0782682 0.0782688 5.26344e-07 
2025  0 0.0996381 0.119494 0.0769749 0.0770025 0.0769998 0.0770138 1.25524e-05 
2026  0 0.0996381 0.119494 0.0680981 0.0680981 0.0680981 0.0680981 2.35922e-16 
2027  0 0.0996381 0.119494 0.0680981 0.0680981 0.0680981 0.0680981 2.35922e-16 
2028  0 0.0996381 0.119494 0.0680981 0.0680981 0.0680981 0.0680981 2.35922e-16 
2029  0 0.0996381 0.119494 0.0680981 0.0680981 0.0680981 0.0680981 2.35922e-16 
2030  0 0.0996381 0.119494 0.0680981 0.0680981 0.0680981 0.0680981 2.35922e-16 
2031  0 0.0996381 0.119494 0.0680981 0.0680981 0.0680981 0.0680981 2.35922e-16 
2032  0 0.0996381 0.119494 0.0680981 0.0680981 0.0680981 0.0680981 2.35922e-16 
2033  0 0.0996381 0.119494 0.0680981 0.0680981 0.0680981 0.0680981 2.35922e-16 
2034  0 0.0996381 0.119494 0.0680981 0.0680981 0.0680981 0.0680981 2.35922e-16 
2035  0 0.0996381 0.119494 0.0680981 0.0680981 0.0680981 0.0680981 2.35922e-16 
2036  0 0.0996381 0.119494 0.0680981 0.0680981 0.0680981 0.0680981 2.35922e-16 

Total_BiomassModel_1_goa_pop_2023.dat
Year B100 Babc Bofl LowCI_Biom Median_Biom Mean_Biom UpperCI_Biom Stdev_Biom 
2023 1721.83 449.859 414.278 633.37 633.37 633.37 633.37 1.47793e-12 
2024 1721.83 449.859 414.278 612.153 614.593 615.319 620.758 2.83828 
2025 1721.83 449.859 414.278 589.759 596.382 597.359 609.034 6.20301 
2026 1721.83 449.859 414.278 568.343 579.627 581.568 600.494 10.4986 
2027 1721.83 449.859 414.278 551.559 568.083 571.004 599.683 15.4648 
2028 1721.83 449.859 414.278 534.884 559.258 562.124 599.253 20.7069 
2029 1721.83 449.859 414.278 520.412 552.6 554.939 601.168 25.8787 
2030 1721.83 449.859 414.278 508.106 546.157 549.412 606.078 30.6287 
2031 1721.83 449.859 414.278 496.122 541.026 545.34 608.417 34.9715 
2032 1721.83 449.859 414.278 486.531 537.014 542.335 611.082 38.7039 
2033 1721.83 449.859 414.278 479.662 534.896 540.196 612.018 42.1148 
2034 1721.83 449.859 414.278 472.715 533.835 538.692 613.843 45.1086 
2035 1721.83 449.859 414.278 467.338 533.062 537.665 614.992 47.8426 
2036 1721.83 449.859 414.278 463.971 533.36 536.835 616.458 50.1961 
Alternative 5 Alternative  Stock: Model_1_goa_pop_2023.dat
Catch Model_1_goa_pop_2023.dat
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2023  0 24.5073 26.2307 28.8122 28.8122 28.8122 28.8122 2.91323e-13 
2024  0 24.5073 26.2307 29.106 29.106 29.106 29.106 5.47397e-10 
2025  0 24.5073 26.2307 27.726 27.726 27.726 27.726 1.1634e-08 
2026  0 24.5073 26.2307 0 0 0 0 0 
2027  0 24.5073 26.2307 0 0 0 0 0 
2028  0 24.5073 26.2307 0 0 0 0 0 
2029  0 24.5073 26.2307 0 0 0 0 0 
2030  0 24.5073 26.2307 0 0 0 0 0 
2031  0 24.5073 26.2307 0 0 0 0 0 
2032  0 24.5073 26.2307 0 0 0 0 0 
2033  0 24.5073 26.2307 0 0 0 0 0 
2034  0 24.5073 26.2307 0 0 0 0 0 
2035  0 24.5073 26.2307 0 0 0 0 0 
2036  0 24.5073 26.2307 0 0 0 0 0 

Spawning_Biomass Model_1_goa_pop_2023.dat
Year SSB100 SSBabc SSBofl LowCI_SSB Median_SSB Mean_SSB UpperCI_SSB Stdev_SSB 
2023 330.118 132.047 115.541 217.879 217.879 217.879 217.879 1.81899e-12 
2024 330.118 132.047 115.541 211.893 211.901 211.903 211.921 0.00912254 
2025 330.118 132.047 115.541 206.307 206.346 206.352 206.423 0.0373487 
2026 330.118 132.047 115.541 205.227 205.344 205.365 205.585 0.114712 
2027 330.118 132.047 115.541 211.519 211.822 211.874 212.439 0.29708 
2028 330.118 132.047 115.541 216.585 217.313 217.431 218.74 0.689058 
2029 330.118 132.047 115.541 220.296 221.859 222.086 224.849 1.44868 
2030 330.118 132.047 115.541 222.816 225.826 226.277 231.371 2.75475 
2031 330.118 132.047 115.541 224.539 229.783 230.556 239.475 4.69596 
2032 330.118 132.047 115.541 226.06 233.82 235.192 248.476 7.14656 
2033 330.118 132.047 115.541 227.348 238.825 240.228 258.027 9.80874 
2034 330.118 132.047 115.541 228.884 243.961 245.493 267.633 12.4008 
2035 330.118 132.047 115.541 230.609 249.242 250.83 277.655 14.7586 
2036 330.118 132.047 115.541 232.095 254.054 256.079 286.124 16.8233 

Fishing_mortalityModel_1_goa_pop_2023.dat
Year F0 Fabc Fofl LowCI_F Median_F Mean_F UpperCI_F Stdev_F 
2023  0 0.0996381 0.119494 0.0750682 0.0750682 0.0750682 0.0750682 7.91034e-16 
2024  0 0.0996381 0.119494 0.0782671 0.0782683 0.0782682 0.0782688 5.26344e-07 
2025  0 0.0996381 0.119494 0.0769749 0.0770025 0.0769998 0.0770138 1.25524e-05 
2026  0 0.0996381 0.119494 0 0 0 0 0 
2027  0 0.0996381 0.119494 0 0 0 0 0 
2028  0 0.0996381 0.119494 0 0 0 0 0 
2029  0 0.0996381 0.119494 0 0 0 0 0 
2030  0 0.0996381 0.119494 0 0 0 0 0 
2031  0 0.0996381 0.119494 0 0 0 0 0 
2032  0 0.0996381 0.119494 0 0 0 0 0 
2033  0 0.0996381 0.119494 0 0 0 0 0 
2034  0 0.0996381 0.119494 0 0 0 0 0 
2035  0 0.0996381 0.119494 0 0 0 0 0 
2036  0 0.0996381 0.119494 0 0 0 0 0 

Total_BiomassModel_1_goa_pop_2023.dat
Year B100 Babc Bofl LowCI_Biom Median_Biom Mean_Biom UpperCI_Biom Stdev_Biom 
2023 1721.83 449.859 414.278 633.37 633.37 633.37 633.37 1.47793e-12 
2024 1721.83 449.859 414.278 612.153 614.593 615.319 620.758 2.83828 
2025 1721.83 449.859 414.278 589.759 596.382 597.359 609.034 6.20301 
2026 1721.83 449.859 414.278 568.343 579.627 581.568 600.494 10.4986 
2027 1721.83 449.859 414.278 575.408 591.968 594.889 623.646 15.4921 
2028 1721.83 449.859 414.278 580.947 605.39 608.307 645.755 20.8184 
2029 1721.83 449.859 414.278 586.788 619.39 621.804 668.744 26.1748 
2030 1721.83 449.859 414.278 593.452 631.96 635.363 692.158 31.2513 
2031 1721.83 449.859 414.278 598.176 644.524 648.878 715.39 36.0872 
2032 1721.83 449.859 414.278 603.714 656.652 662.066 732.765 40.4839 
2033 1721.83 449.859 414.278 610.734 668.072 674.879 753.644 44.7065 
2034 1721.83 449.859 414.278 617.374 681.15 687.211 769.074 48.6404 
2035 1721.83 449.859 414.278 623.351 693.324 699.044 785.615 52.3912 
2036 1721.83 449.859 414.278 629.424 705.563 710.186 800.068 55.8222 
Alternative 6 Alternative  Stock: Model_1_goa_pop_2023.dat
Catch Model_1_goa_pop_2023.dat
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2023  0 24.5073 26.2307 28.8122 28.8122 28.8122 28.8122 2.91323e-13 
2024  0 24.5073 26.2307 43.748 43.7482 43.7483 43.7488 0.000289939 
2025  0 24.5073 26.2307 41.0595 41.0655 41.0671 41.0802 0.00679304 
2026  0 24.5073 26.2307 38.5439 38.5835 38.5907 38.6665 0.0400569 
2027  0 24.5073 26.2307 36.159 36.2924 36.3158 36.5656 0.129982 
2028  0 24.5073 26.2307 33.9187 34.234 34.2827 34.8531 0.300831 
2029  0 24.5073 26.2307 31.7908 32.4162 32.503 33.5323 0.559018 
2030  0 24.5073 26.2307 29.8963 30.8676 31.0199 32.6562 0.89075 
2031  0 24.5073 26.2307 28.1661 29.591 29.8231 32.1497 1.26709 
2032  0 24.5073 26.2307 26.5751 28.6755 28.887 31.8785 1.69168 
2033  0 24.5073 26.2307 24.1716 28.0271 27.9286 31.8813 2.3884 
2034  0 24.5073 26.2307 22.4703 27.3216 27.1343 31.9714 2.98918 
2035  0 24.5073 26.2307 21.3465 26.5376 26.5922 31.9507 3.40469 
2036  0 24.5073 26.2307 20.553 26.0346 26.2725 32.0049 3.68643 

Spawning_Biomass Model_1_goa_pop_2023.dat
Year SSB100 SSBabc SSBofl LowCI_SSB Median_SSB Mean_SSB UpperCI_SSB Stdev_SSB 
2023 330.118 132.047 115.541 217.879 217.879 217.879 217.879 1.81899e-12 
2024 330.118 132.047 115.541 209.673 209.681 209.683 209.7 0.00909392 
2025 330.118 132.047 115.541 197.981 198.018 198.024 198.094 0.0366186 
2026 330.118 132.047 115.541 187.512 187.628 187.647 187.864 0.112595 
