
SB0 SB40 SB35 MeanRec HarMeanRec Bnow
343.618 137.447 120.266 0.115342 0.0903428 244.876 
CV Recruit
0.526038 
Alternative 1 Alternative  Stock: Model_1_goa_pop_2023.dat
Catch Model_1_goa_pop_2023.dat
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2032 343.618 137.447 120.266 150.559 157.899 159.101 171.354 6.62967 
2033 343.618 137.447 120.266 143.533 154.089 155.297 171.076 8.73184 
2034 343.618 137.447 120.266 138.013 151.491 152.525 171.469 10.5756 
2035 343.618 137.447 120.266 133.711 149.055 150.497 171.752 12.0432 
2036 343.618 137.447 120.266 130.751 147.078 148.985 171.969 13.1273 

Fishing_mortalityModel_1_goa_pop_2023.dat
Year F0 Fabc Fofl LowCI_F Median_F Mean_F UpperCI_F Stdev_F 
2023  0 0.0990105 0.119243 0.0727775 0.0727775 0.0727775 0.0727775 3.46945e-16 
2024  0 0.0990105 0.119243 0.0990105 0.0990105 0.0990105 0.0990105 7.07767e-16 
2025  0 0.0990105 0.119243 0.0990105 0.0990105 0.0990105 0.0990105 7.07767e-16 
2026  0 0.0990105 0.119243 0.0990105 0.0990105 0.0990105 0.0990105 7.07767e-16 
2027  0 0.0990105 0.119243 0.0990105 0.0990105 0.0990105 0.0990105 7.07767e-16 
2028  0 0.0990105 0.119243 0.0990105 0.0990105 0.0990105 0.0990105 7.07767e-16 
2029  0 0.0990105 0.119243 0.0990105 0.0990105 0.0990105 0.0990105 7.07767e-16 
2030  0 0.0990105 0.119243 0.0990105 0.0990105 0.0990105 0.0990105 7.07767e-16 
2031  0 0.0990105 0.119243 0.0990105 0.0990105 0.0990105 0.0990105 7.07767e-16 
2032  0 0.0990105 0.119243 0.0990105 0.0990105 0.0990105 0.0990105 7.07767e-16 
2033  0 0.0990105 0.119243 0.0990105 0.0990105 0.0990105 0.0990105 7.07767e-16 
2034  0 0.0990105 0.119243 0.0990105 0.0990105 0.0989384 0.0990105 0.000426297 
2035  0 0.0990105 0.119243 0.0961775 0.0990105 0.0986652 0.0990105 0.00118409 
2036  0 0.0990105 0.119243 0.0939328 0.0990105 0.0982817 0.0990105 0.00191349 

Total_BiomassModel_1_goa_pop_2023.dat
Year B100 Babc Bofl LowCI_Biom Median_Biom Mean_Biom UpperCI_Biom Stdev_Biom 
2023 1785.64 465.616 428.615 670.712 670.712 670.712 670.712 2.04636e-12 
2024 1785.64 465.616 428.615 646.756 649.268 650.027 655.738 2.97097 
2025 1785.64 465.616 428.615 612.589 619.479 620.476 632.786 6.5104 
2026 1785.64 465.616 428.615 580.457 592.17 594.237 614.234 11.0288 
2027 1785.64 465.616 428.615 551.627 568.642 571.809 602.174 16.2493 
2028 1785.64 465.616 428.615 524.625 549.913 552.928 592.194 21.7158 
2029 1785.64 465.616 428.615 501.483 535.186 537.405 586.01 27.0648 
2030 1785.64 465.616 428.615 480.831 521.668 525.006 582.371 31.9409 
2031 1785.64 465.616 428.615 464.54 511.014 515.3 579.979 36.3109 
2032 1785.64 465.616 428.615 450.46 502.416 507.707 576.477 39.9873 
2033 1785.64 465.616 428.615 439.573 496.656 501.798 574.878 43.2509 
2034 1785.64 465.616 428.615 430.132 491.375 497.181 573.213 46.0655 
2035 1785.64 465.616 428.615 421.395 488.916 493.581 572.377 48.596 
2036 1785.64 465.616 428.615 417.45 486.701 490.662 569.617 50.6993 
Alternative 2 Alternative  Stock: Model_1_goa_pop_2023.dat
Catch Model_1_goa_pop_2023.dat
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2023  0 25.3018 27.0643 30.3807 30.3807 30.3807 30.3807 1.74083e-13 
2024  0 25.3018 27.0643 39.7186 39.7188 39.7189 39.7195 0.000312594 
2025  0 25.3018 27.0643 37.7366 37.7423 37.7438 37.756 0.00650638 
2026  0 25.3018 27.0643 35.7896 35.825 35.8315 35.9003 0.0362335 
2027  0 25.3018 27.0643 33.8745 33.9895 34.0102 34.2306 0.113969 
2028  0 25.3018 27.0643 32.0272 32.2957 32.3393 32.8324 0.259306 
2029  0 25.3018 27.0643 30.2395 30.7693 30.8421 31.7243 0.47814 
2030  0 25.3018 27.0643 28.6205 29.4337 29.5682 30.9849 0.761 
2031  0 25.3018 27.0643 27.1138 28.3103 28.5161 30.5345 1.08628 
2032  0 25.3018 27.0643 25.7776 27.4928 27.6941 30.2967 1.4262 
2033  0 25.3018 27.0643 24.6789 26.8915 27.068 30.2647 1.75349 
2034  0 25.3018 27.0643 23.7969 26.3972 26.6019 30.4063 2.07866 
2035  0 25.3018 27.0643 22.3975 26.0191 26.2314 30.2962 2.43004 
2036  0 25.3018 27.0643 21.3255 25.7498 25.9578 30.3397 2.75502 

Spawning_Biomass Model_1_goa_pop_2023.dat
Year SSB100 SSBabc SSBofl LowCI_SSB Median_SSB Mean_SSB UpperCI_SSB Stdev_SSB 
2023 343.618 137.447 120.266 234.352 234.352 234.352 234.352 1.87583e-12 
2024 343.618 137.447 120.266 226.754 226.762 226.765 226.783 0.00952192 
2025 343.618 137.447 120.266 216.532 216.571 216.578 216.649 0.0384172 
2026 343.618 137.447 120.266 206.833 206.953 206.974 207.202 0.118301 
2027 343.618 137.447 120.266 197.219 197.532 197.586 198.176 0.308466 
2028 343.618 137.447 120.266 187.325 188.072 188.193 189.549 0.71156 
2029 343.618 137.447 120.266 177.337 178.903 179.136 181.992 1.47419 
2030 343.618 137.447 120.266 167.565 170.556 170.996 176.075 2.73848 
2031 343.618 137.447 120.266 158.535 163.489 164.278 172.973 4.52341 
2032 343.618 137.447 120.266 150.559 157.899 159.101 171.354 6.62967 
2033 343.618 137.447 120.266 143.533 154.089 155.297 171.076 8.73184 
2034 343.618 137.447 120.266 138.013 151.491 152.525 171.469 10.5756 
2035 343.618 137.447 120.266 133.711 149.055 150.497 171.752 12.0432 
2036 343.618 137.447 120.266 130.751 147.078 148.985 171.969 13.1273 

Fishing_mortalityModel_1_goa_pop_2023.dat
Year F0 Fabc Fofl LowCI_F Median_F Mean_F UpperCI_F Stdev_F 
2023  0 0.0990105 0.119243 0.0727775 0.0727775 0.0727775 0.0727775 3.46945e-16 
2024  0 0.0990105 0.119243 0.0990105 0.0990105 0.0990105 0.0990105 7.07767e-16 
2025  0 0.0990105 0.119243 0.0990105 0.0990105 0.0990105 0.0990105 7.07767e-16 
2026  0 0.0990105 0.119243 0.0990105 0.0990105 0.0990105 0.0990105 7.07767e-16 
2027  0 0.0990105 0.119243 0.0990105 0.0990105 0.0990105 0.0990105 7.07767e-16 
2028  0 0.0990105 0.119243 0.0990105 0.0990105 0.0990105 0.0990105 7.07767e-16 
2029  0 0.0990105 0.119243 0.0990105 0.0990105 0.0990105 0.0990105 7.07767e-16 
2030  0 0.0990105 0.119243 0.0990105 0.0990105 0.0990105 0.0990105 7.07767e-16 
2031  0 0.0990105 0.119243 0.0990105 0.0990105 0.0990105 0.0990105 7.07767e-16 
2032  0 0.0990105 0.119243 0.0990105 0.0990105 0.0990105 0.0990105 7.07767e-16 
2033  0 0.0990105 0.119243 0.0990105 0.0990105 0.0990105 0.0990105 7.07767e-16 
2034  0 0.0990105 0.119243 0.0990105 0.0990105 0.0989384 0.0990105 0.000426297 
2035  0 0.0990105 0.119243 0.0961775 0.0990105 0.0986652 0.0990105 0.00118409 
2036  0 0.0990105 0.119243 0.0939328 0.0990105 0.0982817 0.0990105 0.00191349 

Total_BiomassModel_1_goa_pop_2023.dat
Year B100 Babc Bofl LowCI_Biom Median_Biom Mean_Biom UpperCI_Biom Stdev_Biom 
2023 1785.64 465.616 428.615 670.712 670.712 670.712 670.712 2.04636e-12 
2024 1785.64 465.616 428.615 646.756 649.268 650.027 655.738 2.97097 
2025 1785.64 465.616 428.615 612.589 619.479 620.476 632.786 6.5104 
2026 1785.64 465.616 428.615 580.457 592.17 594.237 614.234 11.0288 
2027 1785.64 465.616 428.615 551.627 568.642 571.809 602.174 16.2493 
2028 1785.64 465.616 428.615 524.625 549.913 552.928 592.194 21.7158 
2029 1785.64 465.616 428.615 501.483 535.186 537.405 586.01 27.0648 
2030 1785.64 465.616 428.615 480.831 521.668 525.006 582.371 31.9409 
2031 1785.64 465.616 428.615 464.54 511.014 515.3 579.979 36.3109 
2032 1785.64 465.616 428.615 450.46 502.416 507.707 576.477 39.9873 
2033 1785.64 465.616 428.615 439.573 496.656 501.798 574.878 43.2509 
2034 1785.64 465.616 428.615 430.132 491.375 497.181 573.213 46.0655 
2035 1785.64 465.616 428.615 421.395 488.916 493.581 572.377 48.596 
2036 1785.64 465.616 428.615 417.45 486.701 490.662 569.617 50.6993 
Alternative 3 Alternative  Stock: Model_1_goa_pop_2023.dat
Catch Model_1_goa_pop_2023.dat
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2023  0 25.3018 27.0643 30.3807 30.3807 30.3807 30.3807 1.74083e-13 
2024  0 25.3018 27.0643 20.2417 20.2418 20.2419 20.2422 0.000156301 
2025  0 25.3018 27.0643 19.9653 19.9681 19.9689 19.975 0.00325426 
2026  0 25.3018 27.0643 19.6231 19.6407 19.644 19.6785 0.0181449 
2027  0 25.3018 27.0643 19.2128 19.2706 19.281 19.3917 0.0572451 
2028  0 25.3018 27.0643 18.7544 18.8901 18.9119 19.161 0.130974 
2029  0 25.3018 27.0643 18.2432 18.5126 18.5503 19.0005 0.243597 
2030  0 25.3018 27.0643 17.7386 18.1591 18.2282 18.9634 0.392308 
2031  0 25.3018 27.0643 17.2201 17.8416 17.9514 19.0088 0.568329 
2032  0 25.3018 27.0643 16.7235 17.6354 17.7363 19.1309 0.759211 
2033  0 25.3018 27.0643 16.2946 17.486 17.5747 19.2958 0.951622 
2034  0 25.3018 27.0643 15.9126 17.3523 17.4695 19.5177 1.1343 
2035  0 25.3018 27.0643 15.5576 17.2726 17.4108 19.8017 1.30035 
2036  0 25.3018 27.0643 15.3251 17.2007 17.3987 19.8862 1.4473 

Spawning_Biomass Model_1_goa_pop_2023.dat
Year SSB100 SSBabc SSBofl LowCI_SSB Median_SSB Mean_SSB UpperCI_SSB Stdev_SSB 
2023 343.618 137.447 120.266 234.352 234.352 234.352 234.352 1.87583e-12 
2024 343.618 137.447 120.266 229.714 229.722 229.725 229.743 0.00952209 
2025 343.618 137.447 120.266 227.736 227.775 227.781 227.853 0.038426 
2026 343.618 137.447 120.266 225.453 225.574 225.595 225.823 0.118442 
2027 343.618 137.447 120.266 222.427 222.741 222.795 223.387 0.309627 
2028 343.618 137.447 120.266 218.257 219.01 219.131 220.5 0.717926 
2029 343.618 137.447 120.266 213.106 214.697 214.932 217.814 1.50017 
2030 343.618 137.447 120.266 207.297 210.361 210.82 216.055 2.82164 
2031 343.618 137.447 120.266 201.42 206.612 207.417 216.558 4.73676 
2032 343.618 137.447 120.266 195.959 203.665 204.981 218.131 7.07582 
2033 343.618 137.447 120.266 190.767 202.221 203.487 220.805 9.51283 
2034 343.618 137.447 120.266 186.895 201.484 202.696 223.942 11.7677 
2035 343.618 137.447 120.266 183.526 200.79 202.39 227.106 13.7009 
2036 343.618 137.447 120.266 181.194 200.602 202.368 229.383 15.2872 

Fishing_mortalityModel_1_goa_pop_2023.dat
Year F0 Fabc Fofl LowCI_F Median_F Mean_F UpperCI_F Stdev_F 
2023  0 0.0990105 0.119243 0.0727775 0.0727775 0.0727775 0.0727775 3.46945e-16 
2024  0 0.0990105 0.119243 0.0495053 0.0495053 0.0495053 0.0495053 3.53884e-16 
2025  0 0.0990105 0.119243 0.0495053 0.0495053 0.0495053 0.0495053 3.53884e-16 
2026  0 0.0990105 0.119243 0.0495053 0.0495053 0.0495053 0.0495053 3.53884e-16 
2027  0 0.0990105 0.119243 0.0495053 0.0495053 0.0495053 0.0495053 3.53884e-16 
2028  0 0.0990105 0.119243 0.0495053 0.0495053 0.0495053 0.0495053 3.53884e-16 
2029  0 0.0990105 0.119243 0.0495053 0.0495053 0.0495053 0.0495053 3.53884e-16 
2030  0 0.0990105 0.119243 0.0495053 0.0495053 0.0495053 0.0495053 3.53884e-16 
2031  0 0.0990105 0.119243 0.0495053 0.0495053 0.0495053 0.0495053 3.53884e-16 
2032  0 0.0990105 0.119243 0.0495053 0.0495053 0.0495053 0.0495053 3.53884e-16 
2033  0 0.0990105 0.119243 0.0495053 0.0495053 0.0495053 0.0495053 3.53884e-16 
2034  0 0.0990105 0.119243 0.0495053 0.0495053 0.0495053 0.0495053 3.53884e-16 
2035  0 0.0990105 0.119243 0.0495053 0.0495053 0.0495053 0.0495053 3.53884e-16 
2036  0 0.0990105 0.119243 0.0495053 0.0495053 0.0495053 0.0495053 3.53884e-16 

Total_BiomassModel_1_goa_pop_2023.dat
Year B100 Babc Bofl LowCI_Biom Median_Biom Mean_Biom UpperCI_Biom Stdev_Biom 
2023 1785.64 465.616 428.615 670.712 670.712 670.712 670.712 2.04636e-12 
2024 1785.64 465.616 428.615 646.756 649.268 650.027 655.738 2.97097 
2025 1785.64 465.616 428.615 632.094 638.984 639.981 652.292 6.5107 
2026 1785.64 465.616 428.615 616.972 628.695 630.76 650.77 11.0338 
2027 1785.64 465.616 428.615 602.786 619.84 622.986 653.425 16.2772 
2028 1785.64 465.616 428.615 588.16 613.49 616.562 656.059 21.8092 
2029 1785.64 465.616 428.615 575.262 609.023 611.525 660.691 27.2968 
2030 1785.64 465.616 428.615 563.072 604.463 607.878 666.006 32.4104 
2031 1785.64 465.616 428.615 553.503 601.413 605.468 673.295 37.1281 
2032 1785.64 465.616 428.615 544.94 598.682 603.958 675.764 41.2572 
2033 1785.64 465.616 428.615 538.332 596.818 603.172 680.225 45.0522 
2034 1785.64 465.616 428.615 531.985 596.917 602.909 684.091 48.4558 
2035 1785.64 465.616 428.615 526.706 596.86 603.058 688.693 51.6138 
2036 1785.64 465.616 428.615 524.222 599.337 603.348 689.511 54.4178 
Alternative 4 Alternative  Stock: Model_1_goa_pop_2023.dat
Catch Model_1_goa_pop_2023.dat
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2023  0 25.3018 27.0643 30.3807 30.3807 30.3807 30.3807 1.74083e-13 
2024  0 25.3018 27.0643 25.9748 25.975 25.975 25.9754 0.000201687 
2025  0 25.3018 27.0643 25.3424 25.3461 25.3471 25.3549 0.00419883 
2026  0 25.3018 27.0643 24.6498 24.6727 24.6769 24.7213 0.0234033 
2027  0 25.3018 27.0643 23.896 23.9705 23.9839 24.1265 0.07377 
2028  0 25.3018 27.0643 23.1075 23.282 23.3101 23.6307 0.168509 
2029  0 25.3018 27.0643 22.2799 22.6253 22.6739 23.2514 0.312623 
2030  0 25.3018 27.0643 21.4891 22.0248 22.115 23.0535 0.501744 
2031  0 25.3018 27.0643 20.7074 21.4992 21.6396 22.9856 0.723733 
2032  0 25.3018 27.0643 19.9806 21.1346 21.2651 23.0287 0.961898 
2033  0 25.3018 27.0643 19.3595 20.8615 20.9782 23.142 1.19882 
2034  0 25.3018 27.0643 18.8235 20.6294 20.7782 23.3645 1.42029 
2035  0 25.3018 27.0643 18.3442 20.4846 20.6488 23.5756 1.61822 
2036  0 25.3018 27.0643 18.0093 20.3466 20.5856 23.645 1.79051 

Spawning_Biomass Model_1_goa_pop_2023.dat
Year SSB100 SSBabc SSBofl LowCI_SSB Median_SSB Mean_SSB UpperCI_SSB Stdev_SSB 
2023 343.618 137.447 120.266 234.352 234.352 234.352 234.352 1.87583e-12 
2024 343.618 137.447 120.266 228.85 228.858 228.861 228.879 0.00952204 
2025 343.618 137.447 120.266 224.42 224.458 224.465 224.536 0.0384235 
2026 343.618 137.447 120.266 219.865 219.986 220.007 220.235 0.118401 
2027 343.618 137.447 120.266 214.761 215.075 215.129 215.721 0.30929 
2028 343.618 137.447 120.266 208.73 209.482 209.602 210.968 0.716071 
2029 343.618 137.447 120.266 201.952 203.534 203.77 206.643 1.49257 
2030 343.618 137.447 120.266 194.758 197.796 198.255 203.435 2.7972 
2031 343.618 137.447 120.266 187.723 192.858 193.652 202.684 4.67365 
2032 343.618 137.447 120.266 181.303 188.905 190.187 203.072 6.94276 
2033 343.618 137.447 120.266 175.362 186.56 187.798 204.652 9.27772 
2034 343.618 137.447 120.266 170.781 184.981 186.218 206.814 11.4065 
2035 343.618 137.447 120.266 167.027 183.627 185.206 209.126 13.2006 
2036 343.618 137.447 120.266 164.117 182.665 184.549 210.733 14.6457 

Fishing_mortalityModel_1_goa_pop_2023.dat
Year F0 Fabc Fofl LowCI_F Median_F Mean_F UpperCI_F Stdev_F 
2023  0 0.0990105 0.119243 0.0727775 0.0727775 0.0727775 0.0727775 3.46945e-16 
2024  0 0.0990105 0.119243 0.0638806 0.0638806 0.0638806 0.0638806 2.91434e-16 
2025  0 0.0990105 0.119243 0.0638806 0.0638806 0.0638806 0.0638806 2.91434e-16 
2026  0 0.0990105 0.119243 0.0638806 0.0638806 0.0638806 0.0638806 2.91434e-16 
2027  0 0.0990105 0.119243 0.0638806 0.0638806 0.0638806 0.0638806 2.91434e-16 
2028  0 0.0990105 0.119243 0.0638806 0.0638806 0.0638806 0.0638806 2.91434e-16 
2029  0 0.0990105 0.119243 0.0638806 0.0638806 0.0638806 0.0638806 2.91434e-16 
2030  0 0.0990105 0.119243 0.0638806 0.0638806 0.0638806 0.0638806 2.91434e-16 
2031  0 0.0990105 0.119243 0.0638806 0.0638806 0.0638806 0.0638806 2.91434e-16 
2032  0 0.0990105 0.119243 0.0638806 0.0638806 0.0638806 0.0638806 2.91434e-16 
2033  0 0.0990105 0.119243 0.0638806 0.0638806 0.0638806 0.0638806 2.91434e-16 
2034  0 0.0990105 0.119243 0.0638806 0.0638806 0.0638806 0.0638806 2.91434e-16 
2035  0 0.0990105 0.119243 0.0638806 0.0638806 0.0638806 0.0638806 2.91434e-16 
2036  0 0.0990105 0.119243 0.0638806 0.0638806 0.0638806 0.0638806 2.91434e-16 

Total_BiomassModel_1_goa_pop_2023.dat
Year B100 Babc Bofl LowCI_Biom Median_Biom Mean_Biom UpperCI_Biom Stdev_Biom 
2023 1785.64 465.616 428.615 670.712 670.712 670.712 670.712 2.04636e-12 
2024 1785.64 465.616 428.615 646.756 649.268 650.027 655.738 2.97097 
2025 1785.64 465.616 428.615 626.352 633.242 634.24 646.55 6.51061 
2026 1785.64 465.616 428.615 606.079 617.799 619.865 639.871 11.0324 
2027 1785.64 465.616 428.615 587.325 604.368 607.52 637.944 16.2691 
2028 1785.64 465.616 428.615 568.716 594.019 597.088 636.518 21.782 
2029 1785.64 465.616 428.615 552.403 586.147 588.567 637.569 27.229 
2030 1785.64 465.616 428.615 537.29 578.469 581.911 639.815 32.2726 
2031 1785.64 465.616 428.615 525.161 572.855 576.904 643.822 36.8868 
2032 1785.64 465.616 428.615 514.66 567.711 573.155 644.058 40.8792 
2033 1785.64 465.616 428.615 506.244 564.337 570.423 646.193 44.5111 
2034 1785.64 465.616 428.615 498.678 562.232 568.457 648.072 47.7303 
2035 1785.64 465.616 428.615 491.741 561.73 567.099 650.663 50.695 
2036 1785.64 465.616 428.615 488.471 562.43 566.047 649.841 53.3005 
Alternative 5 Alternative  Stock: Model_1_goa_pop_2023.dat
Catch Model_1_goa_pop_2023.dat
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2023  0 25.3018 27.0643 30.3807 30.3807 30.3807 30.3807 1.74083e-13 
2024  0 25.3018 27.0643 0 0 0 0 0 
2025  0 25.3018 27.0643 0 0 0 0 0 
2026  0 25.3018 27.0643 0 0 0 0 0 
2027  0 25.3018 27.0643 0 0 0 0 0 
2028  0 25.3018 27.0643 0 0 0 0 0 
2029  0 25.3018 27.0643 0 0 0 0 0 
2030  0 25.3018 27.0643 0 0 0 0 0 
2031  0 25.3018 27.0643 0 0 0 0 0 
2032  0 25.3018 27.0643 0 0 0 0 0 
2033  0 25.3018 27.0643 0 0 0 0 0 
2034  0 25.3018 27.0643 0 0 0 0 0 
2035  0 25.3018 27.0643 0 0 0 0 0 
2036  0 25.3018 27.0643 0 0 0 0 0 

Spawning_Biomass Model_1_goa_pop_2023.dat
Year SSB100 SSBabc SSBofl LowCI_SSB Median_SSB Mean_SSB UpperCI_SSB Stdev_SSB 
2023 343.618 137.447 120.266 234.352 234.352 234.352 234.352 1.87583e-12 
2024 343.618 137.447 120.266 232.715 232.723 232.726 232.744 0.00952226 
2025 343.618 137.447 120.266 239.565 239.604 239.611 239.682 0.0384349 
2026 343.618 137.447 120.266 245.907 246.027 246.048 246.277 0.118582 
2027 343.618 137.447 120.266 251.201 251.516 251.57 252.165 0.310793 
2028 343.618 137.447 120.266 254.915 255.674 255.796 257.177 0.724355 
2029 343.618 137.447 120.266 257.075 258.692 258.934 261.879 1.52666 
2030 343.618 137.447 120.266 257.926 261.058 261.545 266.975 2.90765 
2031 343.618 137.447 120.266 258.007 263.448 264.271 273.749 4.96168 
2032 343.618 137.447 120.266 257.849 265.958 267.433 281.562 7.55725 
2033 343.618 137.447 120.266 257.421 269.635 271.096 290.126 10.3785 
2034 343.618 137.447 120.266 257.393 273.491 275.082 298.82 13.1234 
2035 343.618 137.447 120.266 257.788 277.643 279.233 307.074 15.6176 
2036 343.618 137.447 120.266 258.286 281.44 283.371 315.464 17.7988 

Fishing_mortalityModel_1_goa_pop_2023.dat
Year F0 Fabc Fofl LowCI_F Median_F Mean_F UpperCI_F Stdev_F 
2023  0 0.0990105 0.119243 0.0727775 0.0727775 0.0727775 0.0727775 3.46945e-16 
2024  0 0.0990105 0.119243 0 0 0 0 0 
2025  0 0.0990105 0.119243 0 0 0 0 0 
2026  0 0.0990105 0.119243 0 0 0 0 0 
2027  0 0.0990105 0.119243 0 0 0 0 0 
2028  0 0.0990105 0.119243 0 0 0 0 0 
2029  0 0.0990105 0.119243 0 0 0 0 0 
2030  0 0.0990105 0.119243 0 0 0 0 0 
2031  0 0.0990105 0.119243 0 0 0 0 0 
2032  0 0.0990105 0.119243 0 0 0 0 0 
2033  0 0.0990105 0.119243 0 0 0 0 0 
2034  0 0.0990105 0.119243 0 0 0 0 0 
2035  0 0.0990105 0.119243 0 0 0 0 0 
2036  0 0.0990105 0.119243 0 0 0 0 0 

Total_BiomassModel_1_goa_pop_2023.dat
Year B100 Babc Bofl LowCI_Biom Median_Biom Mean_Biom UpperCI_Biom Stdev_Biom 
2023 1785.64 465.616 428.615 670.712 670.712 670.712 670.712 2.04636e-12 
2024 1785.64 465.616 428.615 646.756 649.268 650.027 655.738 2.97097 
2025 1785.64 465.616 428.615 652.368 659.258 660.255 672.566 6.511 
2026 1785.64 465.616 428.615 656.404 668.134 670.198 690.221 11.0389 
2027 1785.64 465.616 428.615 660.142 677.237 680.362 710.838 16.3051 
2028 1785.64 465.616 428.615 662.077 687.525 690.577 730.307 21.9034 
2029 1785.64 465.616 428.615 664.279 698.098 700.886 750.69 27.5327 
2030 1785.64 465.616 428.615 665.87 707.999 711.319 770.229 32.8943 
2031 1785.64 465.616 428.615 668.647 717.399 721.82 791.659 37.9853 
2032 1785.64 465.616 428.615 671.158 727.036 732.136 807.195 42.6194 
2033 1785.64 465.616 428.615 674.252 735.015 742.225 823.069 47.0374 
2034 1785.64 465.616 428.615 678.122 745.197 751.983 837.088 51.1709 
2035 1785.64 465.616 428.615 680.637 755.978 761.424 853.429 55.1278 
2036 1785.64 465.616 428.615 684.978 765.45 770.338 867.003 58.7875 
Alternative 6 Alternative  Stock: Model_1_goa_pop_2023.dat
Catch Model_1_goa_pop_2023.dat
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2023  0 25.3018 27.0643 30.3807 30.3807 30.3807 30.3807 1.74083e-13 
2024  0 25.3018 27.0643 47.4659 47.4662 47.4663 47.467 0.000376469 
2025  0 25.3018 27.0643 44.4158 44.4227 44.4244 44.4392 0.00783491 
2026  0 25.3018 27.0643 41.5212 41.5637 41.5716 41.6544 0.0436101 
2027  0 25.3018 27.0643 38.7695 38.9078 38.9327 39.1977 0.137003 
2028  0 25.3018 27.0643 36.1942 36.516 36.5687 37.1599 0.311006 
2029  0 25.3018 27.0643 33.7773 34.4109 34.4983 35.5519 0.571461 
2030  0 25.3018 27.0643 31.6412 32.6083 32.7679 34.4483 0.905188 
2031  0 25.3018 27.0643 29.7041 31.1313 31.3641 33.7495 1.28444 
2032  0 25.3018 27.0643 27.6854 30.035 30.2341 33.3237 1.75001 
2033  0 25.3018 27.0643 25.0961 29.2584 29.0454 33.168 2.53145 
2034  0 25.3018 27.0643 23.2605 28.2663 28.1031 33.1903 3.15296 
2035  0 25.3018 27.0643 22.0803 27.3543 27.4655 33.1092 3.57571 
2036  0 25.3018 27.0643 21.1281 26.7749 27.086 33.0902 3.86013 

Spawning_Biomass Model_1_goa_pop_2023.dat
Year SSB100 SSBabc SSBofl LowCI_SSB Median_SSB Mean_SSB UpperCI_SSB Stdev_SSB 
2023 343.618 137.447 120.266 234.352 234.352 234.352 234.352 1.87583e-12 
2024 343.618 137.447 120.266 225.556 225.564 225.567 225.585 0.00952185 
2025 343.618 137.447 120.266 212.125 212.164 212.171 212.242 0.0384135 
2026 343.618 137.447 120.266 199.709 199.829 199.85 200.079 0.118243 
2027 343.618 137.447 120.266 187.834 188.146 188.2 188.79 0.307993 
